cs_sold_date_sk,cs_sold_time_sk,cs_ship_date_sk,cs_bill_customer_sk,cs_bill_cdemo_sk,cs_bill_hdemo_sk,cs_bill_addr_sk,cs_ship_customer_sk,cs_ship_cdemo_sk,cs_ship_hdemo_sk,cs_ship_addr_sk,cs_call_center_sk,cs_catalog_page_sk,cs_ship_mode_sk,cs_warehouse_sk,cs_item_sk,cs_promo_sk,cs_order_number,cs_quantity,cs_wholesale_cost,cs_list_price,cs_sales_price,cs_ext_discount_amt,cs_ext_sales_price,cs_ext_wholesale_cost,cs_ext_list_price,cs_ext_tax,cs_coupon_amt,cs_ext_ship_cost,cs_net_paid,cs_net_paid_inc_tax,cs_net_paid_inc_ship,cs_net_paid_inc_ship_tax,cs_net_profit
2451316,48085,2451322,891,2550,6137,207,891,2550,6137,207,1,2469,16,1,31,2,561,19,83.54,169.58,89.87,1514.49,1707.53,1587.26,3222.02,0.00,0.00,64.41,1707.53,1707.53,1771.94,1771.94,120.27
2451316,48085,2451361,891,2550,6137,207,891,2550,6137,207,1,2091,2,1,136,2,561,97,37.83,39.72,27.00,1233.84,2619.00,3669.51,3852.84,235.71,0.00,1926.42,2619.00,2854.71,4545.42,4781.13,-1050.51
2451316,48085,2451323,891,2550,6137,207,891,2550,6137,207,1,1987,16,1,152,2,561,86,25.69,28.51,6.55,1888.56,563.30,2209.34,2451.86,13.80,366.14,882.36,197.16,210.96,1079.52,1093.32,-2012.18
2451316,48085,2451355,891,2550,6137,207,891,2550,6137,207,1,2024,10,1,64,1,561,55,86.53,133.25,113.26,1099.45,6229.30,4759.15,7328.75,373.75,0.00,3444.10,6229.30,6603.05,9673.40,10047.15,1470.15
2451316,48085,2451369,891,2550,6137,207,891,2550,6137,207,1,2006,14,1,134,2,561,34,64.44,163.67,27.82,4618.90,945.88,2190.96,5564.78,9.45,0.00,945.88,945.88,955.33,1891.76,1901.21,-1245.08
2451316,48085,2451322,891,2550,6137,207,891,2550,6137,207,1,2029,2,1,164,1,561,37,84.35,93.62,30.89,2321.01,1142.93,3120.95,3463.94,68.57,0.00,1073.74,1142.93,1211.50,2216.67,2285.24,-1978.02
2451317,16227,2451352,142,13741,1164,322,142,13741,1164,322,1,1947,7,1,19,3,562,24,95.58,270.49,43.27,5453.28,1038.48,2293.92,6491.76,31.15,0.00,3115.92,1038.48,1069.63,4154.40,4185.55,-1255.44
2451317,16227,2451381,142,13741,1164,322,142,13741,1164,322,1,1964,15,1,145,1,562,8,43.82,125.32,51.38,591.52,411.04,350.56,1002.56,32.88,0.00,411.04,411.04,443.92,822.08,854.96,60.48
2451317,16227,2451366,142,13741,1164,322,142,13741,1164,322,1,2393,19,1,98,2,562,26,61.99,102.90,101.87,26.78,2648.62,1611.74,2675.40,52.97,0.00,213.98,2648.62,2701.59,2862.60,2915.57,1036.88
2451317,16227,2451399,142,13741,1164,322,142,13741,1164,322,1,2077,2,1,92,1,562,50,3.57,3.85,0.03,191.00,1.50,178.50,192.50,0.04,0.00,50.00,1.50,1.54,51.50,51.54,-177.00
,16227,,142,13741,,,,13741,,,1,2097,,1,91,2,562,32,29.39,62.89,,,200.96,940.48,,,,543.36,200.96,211.00,744.32,754.36,-739.52
2451317,16227,2451388,142,13741,1164,322,142,13741,1164,322,1,2101,18,1,166,3,562,63,73.58,119.19,97.73,1351.98,6156.99,4635.54,7508.97,0.00,0.00,3228.75,6156.99,6156.99,9385.74,9385.74,1521.45
2451317,16227,2451377,142,13741,1164,322,142,13741,1164,322,1,2484,12,1,118,3,562,11,29.26,76.07,25.10,560.67,276.10,321.86,836.77,8.28,0.00,209.11,276.10,284.38,485.21,493.49,-45.76
2451317,16227,2451392,142,13741,1164,322,142,13741,1164,322,1,2010,11,1,97,2,562,12,46.22,113.23,27.17,1032.72,326.04,554.64,1358.76,13.92,127.15,54.24,198.89,212.81,253.13,267.05,-355.75
2451317,16227,2451323,142,13741,1164,322,142,13741,1164,322,1,1999,3,1,140,3,562,39,8.46,21.65,0.86,810.81,33.54,329.94,844.35,0.44,11.06,143.52,22.48,22.92,166.00,166.44,-307.46
2451317,16227,2451333,142,13741,1164,322,142,13741,1164,322,1,1990,4,1,112,3,562,13,72.44,181.10,172.04,117.78,2236.52,941.72,2354.30,156.55,0.00,494.39,2236.52,2393.07,2730.91,2887.46,1294.80
2451318,33891,2451400,156,2288,1196,316,156,2288,1196,316,1,1973,16,1,139,3,563,11,56.55,115.92,103.16,140.36,1134.76,622.05,1275.12,102.12,0.00,318.78,1134.76,1236.88,1453.54,1555.66,512.71
2451318,33891,2451344,156,2288,1196,316,156,2288,1196,316,1,2053,4,1,26,1,563,64,18.13,53.12,5.31,3059.84,339.84,1160.32,3399.68,0.00,30.58,1427.84,309.26,309.26,1737.10,1737.10,-851.06
2451318,33891,2451388,156,2288,1196,316,156,2288,1196,316,1,2441,10,1,14,3,563,12,55.73,107.55,76.36,374.28,916.32,668.76,1290.60,13.74,687.24,180.60,229.08,242.82,409.68,423.42,-439.68
2451318,33891,2451391,156,2288,1196,316,156,2288,1196,316,1,2394,5,1,49,3,563,22,2.85,7.83,2.34,120.78,51.48,62.70,172.26,3.60,0.00,67.10,51.48,55.08,118.58,122.18,-11.22
2451318,33891,2451352,156,2288,1196,316,156,2288,1196,316,1,2104,4,1,116,1,563,54,55.32,146.59,131.93,791.64,7124.22,2987.28,7915.86,213.72,0.00,632.88,7124.22,7337.94,7757.10,7970.82,4136.94
2451318,33891,2451322,156,2288,1196,316,156,2288,1196,316,1,2396,5,1,44,1,563,36,94.68,156.22,89.04,2418.48,3205.44,3408.48,5623.92,32.05,0.00,1349.64,3205.44,3237.49,4555.08,4587.13,-203.04
2451318,33891,2451382,156,2288,1196,316,156,2288,1196,316,1,2127,7,1,160,1,563,12,38.63,113.57,34.07,954.00,408.84,463.56,1362.84,25.18,94.03,640.44,314.81,339.99,955.25,980.43,-148.75
2451318,33891,2451335,156,2288,1196,316,156,2288,1196,316,1,2144,1,1,128,1,563,68,67.79,171.50,89.18,5597.76,6064.24,4609.72,11662.00,181.92,0.00,4081.36,6064.24,6246.16,10145.60,10327.52,1454.52
2451318,33891,2451382,156,2288,1196,316,156,2288,1196,316,1,2052,16,1,169,2,563,77,28.02,29.14,5.24,1840.30,403.48,2157.54,2243.78,24.20,0.00,941.71,403.48,427.68,1345.19,1369.39,-1754.06
2451318,33891,2451334,156,2288,1196,316,156,2288,1196,316,1,2075,13,1,86,1,563,15,62.87,135.79,108.63,407.40,1629.45,943.05,2036.85,48.88,0.00,101.70,1629.45,1678.33,1731.15,1780.03,686.40
2451318,33891,2451323,156,2288,1196,316,156,2288,1196,316,1,2417,12,1,104,2,563,17,65.00,130.65,73.16,977.33,1243.72,1105.00,2221.05,2.98,1144.22,777.24,99.50,102.48,876.74,879.72,-1005.50
2451318,33891,2451380,156,2288,1196,316,156,2288,1196,316,1,2036,3,1,32,2,563,70,7.63,12.28,6.50,404.60,455.00,534.10,859.60,0.63,423.15,343.70,31.85,32.48,375.55,376.18,-502.25
2451319,75553,2451377,662,7856,401,247,662,7856,401,247,1,2393,18,1,20,3,564,90,73.51,112.47,93.35,1720.80,8401.50,6615.90,10122.30,0.00,0.00,2429.10,8401.50,8401.50,10830.60,10830.60,1785.60
2451319,75553,2451395,662,7856,401,247,662,7856,401,247,1,1954,2,1,61,2,564,13,98.59,148.87,22.33,1645.02,290.29,1281.67,1935.31,0.00,0.00,890.24,290.29,290.29,1180.53,1180.53,-991.38
2451319,75553,2451364,662,7856,401,247,662,7856,401,247,1,2149,12,1,176,1,564,1,64.70,131.34,51.22,80.12,51.22,64.70,131.34,4.09,0.00,49.90,51.22,55.31,101.12,105.21,-13.48
2451319,75553,2451390,662,7856,401,247,662,7856,401,247,1,1978,2,1,50,3,564,67,91.80,258.87,98.37,10753.50,6590.79,6150.60,17344.29,329.53,0.00,5549.61,6590.79,6920.32,12140.40,12469.93,440.19
2451319,75553,2451350,662,7856,401,247,662,7856,401,247,1,1981,12,1,1,1,564,36,67.31,127.21,45.79,2931.12,1648.44,2423.16,4579.56,115.39,0.00,1144.80,1648.44,1763.83,2793.24,2908.63,-774.72
2451319,75553,2451348,662,7856,401,247,662,7856,401,247,1,2052,18,1,85,3,564,58,97.52,179.43,116.62,3642.98,6763.96,5656.16,10406.94,202.91,0.00,103.82,6763.96,6966.87,6867.78,7070.69,1107.80
2451319,75553,2451399,662,7856,401,247,662,7856,401,247,1,2394,12,1,74,1,564,17,48.77,137.53,41.25,1636.76,701.25,829.09,2338.01,0.00,259.46,1122.17,441.79,441.79,1563.96,1563.96,-387.30
2451320,45543,2451401,115,1686,4681,164,115,1686,4681,164,1,1970,12,1,106,1,565,56,57.68,107.86,50.69,3201.52,2838.64,3230.08,6040.16,85.15,0.00,1268.40,2838.64,2923.79,4107.04,4192.19,-391.44
2451320,45543,2451337,115,1686,4681,164,115,1686,4681,164,1,2130,15,1,94,3,565,32,36.07,90.89,3.63,2792.32,116.16,1154.24,2908.48,5.80,0.00,639.68,116.16,121.96,755.84,761.64,-1038.08
2451320,45543,2451404,115,1686,4681,164,115,1686,4681,164,1,2005,20,1,7,3,565,92,38.39,74.47,39.46,3220.92,3630.32,3531.88,6851.24,290.42,0.00,2465.60,3630.32,3920.74,6095.92,6386.34,98.44
2451320,45543,2451367,115,1686,4681,164,115,1686,4681,164,1,2122,9,1,68,3,565,1,99.57,140.39,101.08,39.31,101.08,99.57,140.39,6.14,24.25,19.65,76.83,82.97,96.48,102.62,-22.74
2451320,45543,2451395,115,1686,4681,164,115,1686,4681,164,1,2053,17,1,52,1,565,30,81.37,88.69,42.57,1383.60,1277.10,2441.10,2660.70,12.77,0.00,1303.50,1277.10,1289.87,2580.60,2593.37,-1164.00
2451320,45543,2451380,115,1686,4681,164,115,1686,4681,164,1,2012,12,1,154,2,565,59,3.10,5.82,0.64,305.62,37.76,182.90,343.38,0.61,22.27,116.23,15.49,16.10,131.72,132.33,-167.41
2451320,45543,2451324,115,1686,4681,164,115,1686,4681,164,1,2452,4,1,130,2,565,78,81.30,213.81,32.07,14175.72,2501.46,6341.40,16677.18,75.04,0.00,999.96,2501.46,2576.50,3501.42,3576.46,-3839.94
2451320,45543,2451338,115,1686,4681,164,115,1686,4681,164,1,2050,3,1,88,2,565,80,72.07,190.26,157.91,2588.00,12632.80,5765.60,15220.80,34.10,11495.84,2282.40,1136.96,1171.06,3419.36,3453.46,-4628.64
2451321,76428,2451411,511,8307,4719,423,511,8307,4719,423,1,2031,8,1,16,1,566,98,36.51,87.98,31.67,5518.38,3103.66,3577.98,8622.04,0.00,0.00,2155.02,3103.66,3103.66,5258.68,5258.68,-474.32
2451321,76428,2451343,511,8307,4719,423,511,8307,4719,423,1,2450,7,1,13,3,566,36,10.24,30.41,27.06,120.60,974.16,368.64,1094.76,68.19,0.00,87.48,974.16,1042.35,1061.64,1129.83,605.52
2451321,76428,2451374,511,8307,4719,423,511,8307,4719,423,1,2001,2,1,133,2,566,41,25.85,44.72,43.37,55.35,1778.17,1059.85,1833.52,106.69,0.00,384.99,1778.17,1884.86,2163.16,2269.85,718.32
2451321,76428,2451332,511,8307,4719,423,511,8307,4719,423,1,2076,11,1,100,2,566,3,89.67,164.09,24.61,418.44,73.83,269.01,492.27,2.95,0.00,113.22,73.83,76.78,187.05,190.00,-195.18
2451321,76428,2451342,511,8307,4719,423,511,8307,4719,423,1,2430,14,1,31,3,566,87,98.69,112.50,94.50,1566.00,8221.50,8586.03,9787.50,411.07,0.00,1271.94,8221.50,8632.57,9493.44,9904.51,-364.53
2451321,76428,2451377,511,8307,4719,423,511,8307,4719,423,1,2050,18,1,136,3,566,32,56.72,143.50,91.84,1653.12,2938.88,1815.04,4592.00,176.33,0.00,1515.20,2938.88,3115.21,4454.08,4630.41,1123.84
2451321,76428,2451338,511,8307,4719,423,511,8307,4719,423,1,2114,14,1,152,2,566,97,23.81,54.52,28.35,2538.49,2749.95,2309.57,5288.44,15.12,2447.45,845.84,302.50,317.62,1148.34,1163.46,-2007.07
2451322,49401,2451332,925,17326,2806,423,925,17326,2806,423,1,2130,17,1,98,2,567,83,13.36,31.79,7.31,2031.84,606.73,1108.88,2638.57,12.13,0.00,25.73,606.73,618.86,632.46,644.59,-502.15
2451322,49401,2451373,925,17326,2806,423,925,17326,2806,423,1,1991,18,1,92,1,567,95,55.09,152.04,62.33,8522.45,5921.35,5233.55,14443.80,0.00,3730.45,4766.15,2190.90,2190.90,6957.05,6957.05,-3042.65
2451322,49401,2451326,925,17326,2806,423,925,17326,2806,423,1,2001,18,1,91,2,567,78,12.52,25.41,14.99,812.76,1169.22,976.56,1981.98,105.22,0.00,514.80,1169.22,1274.44,1684.02,1789.24,192.66
2451322,49401,2451389,925,17326,2806,423,925,17326,2806,423,1,2468,9,1,166,1,567,47,56.03,138.95,48.63,4245.04,2285.61,2633.41,6530.65,159.99,0.00,979.48,2285.61,2445.60,3265.09,3425.08,-347.80
2451322,49401,2451401,925,17326,2806,423,925,17326,2806,423,1,2153,19,1,118,3,567,41,31.13,47.94,9.10,1592.44,373.10,1276.33,1965.54,4.70,216.39,530.54,156.71,161.41,687.25,691.95,-1119.62
2451322,49401,2451344,925,17326,2806,423,925,17326,2806,423,1,2119,5,1,97,1,567,26,29.87,43.90,28.97,388.18,753.22,776.62,1141.40,30.12,0.00,456.56,753.22,783.34,1209.78,1239.90,-23.40
2451322,49401,2451406,925,17326,2806,423,925,17326,2806,423,1,2058,4,1,140,1,567,80,30.22,42.00,36.12,470.40,2889.60,2417.60,3360.00,0.00,0.00,470.40,2889.60,2889.60,3360.00,3360.00,472.00
2451323,73571,2451327,72,2183,4655,270,72,2183,4655,270,1,2051,14,1,1,1,568,76,99.32,152.95,148.36,348.84,11275.36,7548.32,11624.20,456.65,6201.44,464.36,5073.92,5530.57,5538.28,5994.93,-2474.40
2451323,73571,2451386,72,2183,4655,270,72,2183,4655,270,1,2041,8,1,85,1,568,95,32.47,40.26,9.25,2945.95,878.75,3084.65,3824.70,79.08,0.00,1032.65,878.75,957.83,1911.40,1990.48,-2205.90
2451323,73571,2451402,72,2183,4655,270,72,2183,4655,270,1,2466,4,1,74,2,568,19,68.90,183.27,18.32,3134.05,348.08,1309.10,3482.13,0.00,149.67,104.31,198.41,198.41,302.72,302.72,-1110.69
2451323,73571,2451376,72,2183,4655,270,72,2183,4655,270,1,2121,15,1,28,3,568,31,25.53,28.59,26.87,53.32,832.97,791.43,886.29,4.33,616.39,159.34,216.58,220.91,375.92,380.25,-574.85
2451323,73571,2451410,72,2183,4655,270,72,2183,4655,270,1,2449,18,1,22,2,568,28,85.72,166.29,53.21,3166.24,1489.88,2400.16,4656.12,74.49,0.00,325.92,1489.88,1564.37,1815.80,1890.29,-910.28
2451323,73571,2451399,72,2183,4655,270,72,2183,4655,270,1,2130,17,1,103,1,568,51,94.21,174.28,137.68,1866.60,7021.68,4804.71,8888.28,280.86,0.00,4444.14,7021.68,7302.54,11465.82,11746.68,2216.97
2451323,73571,2451343,72,2183,4655,270,72,2183,4655,270,1,2425,15,1,76,1,568,31,49.28,102.50,20.50,2542.00,635.50,1527.68,3177.50,25.42,0.00,222.27,635.50,660.92,857.77,883.19,-892.18
2451323,73571,2451352,72,2183,4655,270,72,2183,4655,270,1,2412,2,1,106,1,568,76,8.11,10.38,0.93,718.20,70.68,616.36,788.88,6.36,0.00,15.20,70.68,77.04,85.88,92.24,-545.68
2451323,73571,2451393,72,2183,4655,270,72,2183,4655,270,1,2041,17,1,94,3,568,98,77.65,147.53,141.62,579.18,13878.76,7609.70,14457.94,0.00,0.00,5782.98,13878.76,13878.76,19661.74,19661.74,6269.06
2451324,74638,2451332,316,10488,5780,12,316,10488,5780,12,1,2127,7,1,106,3,569,7,6.41,19.16,0.38,131.46,2.66,44.87,134.12,0.10,0.00,7.98,2.66,2.76,10.64,10.74,-42.21
2451324,74638,2451391,316,10488,5780,12,316,10488,5780,12,1,2429,9,1,94,3,569,38,3.31,5.46,3.76,64.60,142.88,125.78,207.48,1.42,0.00,91.20,142.88,144.30,234.08,235.50,17.10
2451324,74638,2451345,316,10488,5780,12,316,10488,5780,12,1,2483,5,1,7,1,569,4,64.28,118.27,69.77,194.00,279.08,257.12,473.08,11.16,0.00,113.52,279.08,290.24,392.60,403.76,21.96
2451324,74638,2451348,316,10488,5780,12,316,10488,5780,12,1,2416,19,1,68,3,569,59,40.49,106.89,63.06,2585.97,3720.54,2388.91,6306.51,0.00,744.10,567.58,2976.44,2976.44,3544.02,3544.02,587.53
2451324,74638,2451401,316,10488,5780,12,316,10488,5780,12,1,2480,3,1,52,2,569,70,22.13,27.21,13.87,933.80,970.90,1549.10,1904.70,87.38,0.00,342.30,970.90,1058.28,1313.20,1400.58,-578.20
2451324,74638,2451400,316,10488,5780,12,316,10488,5780,12,1,2051,15,1,154,1,569,2,91.42,170.95,6.83,328.24,13.66,182.84,341.90,0.40,0.00,133.34,13.66,14.06,147.00,147.40,-169.18
2451325,19174,2451413,245,4840,5587,358,245,4840,5587,358,1,2059,4,1,160,3,570,95,19.94,44.06,7.93,3432.35,753.35,1894.30,4185.70,15.06,0.00,292.60,753.35,768.41,1045.95,1061.01,-1140.95
2451325,19174,2451387,245,4840,5587,358,245,4840,5587,358,1,2052,19,1,128,2,570,78,94.73,227.35,186.42,3192.54,14540.76,7388.94,17733.30,290.81,0.00,2836.86,14540.76,14831.57,17377.62,17668.43,7151.82
2451325,19174,2451365,245,4840,5587,358,245,4840,5587,358,1,2086,4,1,169,3,570,46,73.02,219.06,135.81,3829.50,6247.26,3358.92,10076.76,187.41,0.00,4232.00,6247.26,6434.67,10479.26,10666.67,2888.34
2451325,19174,2451377,245,4840,5587,358,245,4840,5587,358,1,2008,19,1,86,1,570,24,80.54,82.15,44.36,906.96,1064.64,1932.96,1971.60,85.17,0.00,749.04,1064.64,1149.81,1813.68,1898.85,-868.32
2451325,19174,2451333,245,4840,5587,358,245,4840,5587,358,1,2057,19,1,104,2,570,15,88.02,157.55,148.09,141.90,2221.35,1320.30,2363.25,177.70,0.00,543.45,2221.35,2399.05,2764.80,2942.50,901.05
2451325,19174,2451358,245,4840,5587,358,245,4840,5587,358,1,2107,6,1,32,1,570,25,4.42,9.59,7.48,52.75,187.00,110.50,239.75,7.48,0.00,88.50,187.00,194.48,275.50,282.98,76.50
2451325,19174,2451353,245,4840,5587,358,245,4840,5587,358,1,2414,20,1,70,2,570,47,91.02,168.38,133.02,1661.92,6251.94,4277.94,7913.86,62.51,0.00,3165.45,6251.94,6314.45,9417.39,9479.90,1974.00
2451325,19174,2451405,245,4840,5587,358,245,4840,5587,358,1,2410,19,1,40,2,570,61,31.11,89.90,40.45,3016.45,2467.45,1897.71,5483.90,49.34,0.00,2741.95,2467.45,2516.79,5209.40,5258.74,569.74
2451326,8769,2451387,133,15589,7076,371,133,15589,7076,371,1,2003,4,1,74,2,571,7,4.40,12.89,7.73,36.12,54.11,30.80,90.23,4.32,0.00,45.08,54.11,58.43,99.19,103.51,23.31
2451326,8769,2451381,133,15589,7076,371,133,15589,7076,371,1,2001,5,1,28,1,571,72,16.20,35.15,26.01,658.08,1872.72,1166.40,2530.80,9.36,1685.44,733.68,187.28,196.64,920.96,930.32,-979.12
2451326,8769,2451408,133,15589,7076,371,133,15589,7076,371,1,1948,19,1,22,2,571,31,77.98,93.57,21.52,2233.55,667.12,2417.38,2900.67,0.00,0.00,1217.99,667.12,667.12,1885.11,1885.11,-1750.26
2451326,8769,2451393,133,15589,7076,371,133,15589,7076,371,1,2044,6,1,103,2,571,20,6.48,8.42,7.99,8.60,159.80,129.60,168.40,9.58,0.00,84.20,159.80,169.38,244.00,253.58,30.20
2451326,8769,2451343,133,15589,7076,371,133,15589,7076,371,1,2042,20,1,76,3,571,72,24.52,64.24,41.11,1665.36,2959.92,1765.44,4625.28,266.39,0.00,1202.40,2959.92,3226.31,4162.32,4428.71,1194.48
2451326,8769,2451392,133,15589,7076,371,133,15589,7076,371,1,2048,7,1,106,3,571,97,3.93,10.88,5.65,507.31,548.05,381.21,1055.36,10.96,0.00,506.34,548.05,559.01,1054.39,1065.35,166.84
2451326,8769,2451389,133,15589,7076,371,133,15589,7076,371,1,1973,14,1,94,3,571,6,52.55,109.30,103.83,32.82,622.98,315.30,655.80,0.00,0.00,236.04,622.98,622.98,859.02,859.02,307.68
2451326,8769,2451333,133,15589,7076,371,133,15589,7076,371,1,2078,3,1,7,2,571,76,60.31,177.91,37.36,10681.80,2839.36,4583.56,13521.16,227.14,0.00,1081.48,2839.36,3066.50,3920.84,4147.98,-1744.20
2451326,8769,2451386,133,15589,7076,371,133,15589,7076,371,1,2103,9,1,68,2,571,74,71.82,107.01,99.51,555.00,7363.74,5314.68,7918.74,147.27,0.00,79.18,7363.74,7511.01,7442.92,7590.19,2049.06
2451326,8769,2451373,133,15589,7076,371,133,15589,7076,371,1,2090,10,1,52,3,571,65,61.51,86.11,18.08,4421.95,1175.20,3998.15,5597.15,35.25,0.00,2126.80,1175.20,1210.45,3302.00,3337.25,-2822.95
2451326,8769,2451395,133,15589,7076,371,133,15589,7076,371,1,2068,4,1,154,1,571,45,61.07,169.77,33.95,6111.90,1527.75,2748.15,7639.65,30.55,0.00,840.15,1527.75,1558.30,2367.90,2398.45,-1220.40
2451326,8769,2451405,133,15589,7076,371,133,15589,7076,371,1,1959,1,1,130,2,571,22,98.98,135.60,132.88,59.84,2923.36,2177.56,2983.20,204.63,0.00,1282.60,2923.36,3127.99,4205.96,4410.59,745.80
2451326,8769,2451363,133,15589,7076,371,133,15589,7076,371,1,2042,2,1,88,2,571,78,67.93,124.99,102.49,1755.00,7994.22,5298.54,9749.22,399.71,0.00,974.22,7994.22,8393.93,8968.44,9368.15,2695.68
2451327,23423,2451354,681,17062,6812,254,681,17062,6812,254,1,2055,3,1,166,1,572,19,40.29,69.70,18.81,966.91,357.39,765.51,1324.30,0.00,0.00,410.40,357.39,357.39,767.79,767.79,-408.12
2451327,23423,2451367,681,17062,6812,254,681,17062,6812,254,1,2000,10,1,118,1,572,29,53.15,151.47,134.80,483.43,3909.20,1541.35,4392.63,39.09,0.00,351.19,3909.20,3948.29,4260.39,4299.48,2367.85
2451327,23423,2451334,681,17062,6812,254,681,17062,6812,254,1,2030,2,1,97,2,572,55,93.16,143.46,80.33,3472.15,4418.15,5123.80,7890.30,397.63,0.00,3234.55,4418.15,4815.78,7652.70,8050.33,-705.65
2451327,23423,2451366,681,17062,6812,254,681,17062,6812,254,1,2122,11,1,140,2,572,45,7.23,21.11,14.77,285.30,664.65,325.35,949.95,6.64,0.00,303.75,664.65,671.29,968.40,975.04,339.30
2451327,23423,2451362,681,17062,6812,254,681,17062,6812,254,1,1953,6,1,112,3,572,27,17.39,27.12,17.62,256.50,475.74,469.53,732.24,28.54,0.00,58.32,475.74,504.28,534.06,562.60,6.21
2451327,23423,2451397,681,17062,6812,254,681,17062,6812,254,1,1963,9,1,172,2,572,84,59.65,134.80,33.70,8492.40,2830.80,5010.60,11323.20,226.46,0.00,339.36,2830.80,3057.26,3170.16,3396.62,-2179.80
2451327,23423,2451341,681,17062,6812,254,681,17062,6812,254,1,2047,12,1,151,1,572,39,36.30,99.82,71.87,1090.05,2802.93,1415.70,3892.98,0.00,0.00,272.22,2802.93,2802.93,3075.15,3075.15,1387.23
2451327,23423,2451342,681,17062,6812,254,681,17062,6812,254,1,2408,8,1,2,2,572,97,48.08,138.47,58.15,7791.04,5640.55,4663.76,13431.59,338.43,0.00,3223.31,5640.55,5978.98,8863.86,9202.29,976.79
2451327,23423,2451417,681,17062,6812,254,681,17062,6812,254,1,2008,2,1,122,3,572,52,20.68,51.49,11.32,2088.84,588.64,1075.36,2677.48,0.00,0.00,963.56,588.64,588.64,1552.20,1552.20,-486.72
2451327,23423,2451357,681,17062,6812,254,681,17062,6812,254,1,2044,20,1,37,1,572,89,65.19,156.45,34.41,10861.56,3062.49,5801.91,13924.05,244.99,0.00,5291.05,3062.49,3307.48,8353.54,8598.53,-2739.42
2451327,23423,2451376,681,17062,6812,254,681,17062,6812,254,1,2151,17,1,175,2,572,100,64.48,95.43,18.13,7730.00,1813.00,6448.00,9543.00,120.74,471.38,3149.00,1341.62,1462.36,4490.62,4611.36,-5106.38
2451327,23423,2451411,681,17062,6812,254,681,17062,6812,254,1,2041,3,1,127,1,572,64,69.05,148.45,90.55,3705.60,5795.20,4419.20,9500.80,463.61,0.00,3704.96,5795.20,6258.81,9500.16,9963.77,1376.00
2451328,16554,2451374,545,18285,6498,398,354,18148,3033,127,1,2414,4,1,170,2,573,16,37.63,91.44,84.12,117.12,1345.92,602.08,1463.04,80.75,0.00,731.52,1345.92,1426.67,2077.44,2158.19,743.84
2451328,16554,2451357,545,18285,6498,398,354,18148,3033,127,1,2007,7,1,142,2,573,44,89.06,260.05,228.84,1373.24,10068.96,3918.64,11442.20,302.06,0.00,5263.28,10068.96,10371.02,15332.24,15634.30,6150.32
2451328,16554,2451373,545,18285,6498,398,354,18148,3033,127,1,2032,6,1,73,3,573,78,31.90,81.66,24.49,4459.26,1910.22,2488.20,6369.48,76.40,0.00,1209.78,1910.22,1986.62,3120.00,3196.40,-577.98
2451328,16554,2451369,545,18285,6498,398,354,18148,3033,127,1,2481,6,1,109,3,573,81,79.93,193.43,32.88,13004.55,2663.28,6474.33,15667.83,0.00,0.00,7206.57,2663.28,2663.28,9869.85,9869.85,-3811.05
2451328,16554,2451370,545,18285,6498,398,354,18148,3033,127,1,1952,3,1,46,3,573,83,55.11,92.58,40.73,4303.55,3380.59,4574.13,7684.14,202.83,0.00,1305.59,3380.59,3583.42,4686.18,4889.01,-1193.54
2451328,16554,2451376,545,18285,6498,398,354,18148,3033,127,1,2032,16,1,38,1,573,21,69.41,147.14,19.12,2688.42,401.52,1457.61,3089.94,12.04,0.00,1513.89,401.52,413.56,1915.41,1927.45,-1056.09
2451329,23097,2451369,121,3272,6062,109,121,3272,6062,109,1,1994,1,1,163,3,574,81,77.63,103.24,34.06,5603.58,2758.86,6288.03,8362.44,79.17,1627.72,2090.61,1131.14,1210.31,3221.75,3300.92,-5156.89
2451329,23097,2451356,121,3272,6062,109,121,3272,6062,109,1,2113,3,1,4,1,574,55,79.36,112.69,94.65,992.20,5205.75,4364.80,6197.95,208.23,0.00,2230.80,5205.75,5413.98,7436.55,7644.78,840.95
2451329,23097,2451367,121,3272,6062,109,121,3272,6062,109,1,2144,16,1,178,2,574,82,87.18,152.56,141.88,875.76,11634.16,7148.76,12509.92,930.73,0.00,2876.56,11634.16,12564.89,14510.72,15441.45,4485.40
2451329,23097,2451394,121,3272,6062,109,121,3272,6062,109,1,2475,12,1,10,3,574,65,23.41,26.21,22.01,273.00,1430.65,1521.65,1703.65,54.07,529.34,187.20,901.31,955.38,1088.51,1142.58,-620.34
2451330,67327,2451346,41,18193,792,144,41,18193,792,144,1,2083,1,1,13,1,575,45,76.57,157.73,143.53,639.00,6458.85,3445.65,7097.85,64.58,0.00,1206.45,6458.85,6523.43,7665.30,7729.88,3013.20
2451330,67327,2451354,41,18193,792,144,41,18193,792,144,1,2084,2,1,133,1,575,57,57.85,107.60,75.32,1839.96,4293.24,3297.45,6133.20,214.66,0.00,1839.96,4293.24,4507.90,6133.20,6347.86,995.79
2451330,67327,2451334,41,18193,792,144,41,18193,792,144,1,2139,20,1,100,2,575,100,37.39,109.55,77.78,3177.00,7778.00,3739.00,10955.00,77.78,0.00,2957.00,7778.00,7855.78,10735.00,10812.78,4039.00
2451330,67327,2451386,41,18193,792,144,41,18193,792,144,1,1954,6,1,31,3,575,18,48.54,50.48,17.16,599.76,308.88,873.72,908.64,0.00,0.00,327.06,308.88,308.88,635.94,635.94,-564.84
