inv_date_sk,inv_item_sk,inv_warehouse_sk,inv_quantity_on_hand
2451634,13,1,211
2451634,14,1,572
2451634,17,1,914
2451634,19,1,287
2451634,20,1,103
2451634,23,1,650
2451634,25,1,242
2451634,26,1,809
2451634,29,1,193
2451634,31,1,592
2451634,32,1,
2451634,35,1,832
2451634,37,1,
2451634,38,1,96
2451634,41,1,228
2451634,43,1,148
2451634,44,1,720
2451634,47,1,313
2451634,49,1,207
2451634,50,1,62
2451634,53,1,402
2451634,55,1,967
2451634,56,1,589
2451634,59,1,27
2451634,61,1,832
2451634,62,1,636
2451634,65,1,328
2451634,67,1,7
2451634,68,1,682
2451634,71,1,399
2451634,73,1,457
2451634,74,1,333
2451634,77,1,294
2451634,79,1,350
2451634,80,1,88
2451634,83,1,362
2451634,85,1,350
2451634,86,1,191
2451634,89,1,149
2451634,91,1,781
2451634,92,1,707
2451634,95,1,732
2451634,97,1,82
2451634,98,1,49
2451634,101,1,635
2451634,103,1,674
2451634,104,1,355
2451634,107,1,215
2451634,109,1,926
2451634,110,1,372
2451634,113,1,454
2451634,115,1,
2451634,116,1,965
2451634,119,1,0
2451634,121,1,913
2451634,122,1,396
2451634,125,1,862
2451634,127,1,690
2451634,128,1,319
2451634,131,1,617
2451634,133,1,608
2451634,134,1,
2451634,137,1,423
2451634,139,1,94
2451634,140,1,682
2451634,143,1,
2451634,145,1,970
2451634,146,1,424
2451634,149,1,935
2451634,151,1,564
2451634,152,1,170
2451634,155,1,
2451634,157,1,808
2451634,158,1,335
2451634,161,1,957
2451634,163,1,324
2451634,164,1,331
2451634,167,1,390
2451634,169,1,110
2451634,170,1,749
2451634,173,1,471
2451634,175,1,557
2451634,176,1,932
2451634,179,1,537
2451641,1,1,445
2451641,2,1,941
2451641,5,1,215
2451641,7,1,527
2451641,8,1,768
2451641,11,1,648
2451641,13,1,741
2451641,14,1,18
2451641,17,1,572
2451641,19,1,
2451641,20,1,101
2451641,23,1,
2451641,25,1,679
2451641,26,1,37
2451641,29,1,899
2451641,31,1,763
2451641,32,1,803
2451641,35,1,551
2451641,37,1,265
2451641,38,1,160
2451641,41,1,852
2451641,43,1,503
2451641,44,1,439
2451641,47,1,409
2451641,49,1,506
2451641,50,1,325
2451641,53,1,428
2451641,55,1,15
2451641,56,1,98
2451641,59,1,855
2451641,61,1,867
2451641,62,1,392
2451641,65,1,141
2451641,67,1,207
2451641,68,1,697
2451641,71,1,906
2451641,73,1,332
2451641,74,1,101
2451641,77,1,778
2451641,79,1,652
2451641,80,1,396
2451641,83,1,785
2451641,85,1,
2451641,86,1,338
2451641,89,1,625
2451641,91,1,478
2451641,92,1,743
2451641,95,1,641
2451641,97,1,119
2451641,98,1,900
2451641,101,1,20
2451641,103,1,752
2451641,104,1,235
2451641,107,1,562
2451641,109,1,99
2451641,110,1,700
2451641,113,1,918
2451641,115,1,793
2451641,116,1,593
2451641,119,1,120
2451641,121,1,865
2451641,122,1,921
2451641,125,1,499
2451641,127,1,883
2451641,128,1,799
2451641,131,1,779
2451641,133,1,211
2451641,134,1,642
2451641,137,1,155
2451641,139,1,549
2451641,140,1,411
2451641,143,1,286
2451641,145,1,284
2451641,146,1,687
2451641,149,1,265
2451641,151,1,862
2451641,152,1,859
2451641,155,1,348
2451641,157,1,383
2451641,158,1,102
2451641,161,1,873
2451641,163,1,793
2451641,164,1,216
2451641,167,1,414
2451641,169,1,326
2451641,170,1,314
2451641,173,1,292
2451641,175,1,309
2451641,176,1,634
2451641,179,1,554
2451648,1,1,256
2451648,2,1,161
2451648,5,1,887
2451648,7,1,70
2451648,8,1,739
2451648,11,1,968
2451648,13,1,259
2451648,14,1,229
2451648,17,1,
2451648,19,1,916
2451648,20,1,
2451648,23,1,999
2451648,25,1,750
2451648,26,1,373
2451648,29,1,458
2451648,31,1,344
2451648,32,1,
2451648,35,1,216
2451648,37,1,228
2451648,38,1,117
2451648,41,1,23
2451648,43,1,
2451648,44,1,390
2451648,47,1,412
2451648,49,1,120
2451648,50,1,655
2451648,53,1,535
2451648,55,1,491
2451648,56,1,209
2451648,59,1,119
2451648,61,1,221
2451648,62,1,115
2451648,65,1,846
2451648,67,1,509
2451648,68,1,823
2451648,71,1,96
2451648,73,1,931
2451648,74,1,617
2451648,77,1,122
2451648,79,1,420
2451648,80,1,414
2451648,83,1,831
2451648,85,1,
2451648,86,1,960
2451648,89,1,89
2451648,91,1,113
2451648,92,1,286
2451648,95,1,462
2451648,97,1,133
2451648,98,1,259
2451648,101,1,
2451648,103,1,958
2451648,104,1,173
2451648,107,1,743
2451648,109,1,351
2451648,110,1,718
2451648,113,1,476
2451648,115,1,177
2451648,116,1,487
2451648,119,1,918
2451648,121,1,38
2451648,122,1,382
2451648,125,1,354
2451648,127,1,543
2451648,128,1,993
2451648,131,1,145
2451648,133,1,674
2451648,134,1,271
2451648,137,1,309
2451648,139,1,514
2451648,140,1,841
2451648,143,1,992
2451648,145,1,368
2451648,146,1,917
2451648,149,1,893
2451648,151,1,
2451648,152,1,927
2451648,155,1,275
2451648,157,1,572
2451648,158,1,244
2451648,161,1,18
2451648,163,1,818
2451648,164,1,381
2451648,167,1,669
2451648,169,1,
2451648,170,1,819
2451648,173,1,993
2451648,175,1,788
2451648,176,1,345
2451648,179,1,254
2451655,1,1,50
2451655,2,1,645
2451655,5,1,562
2451655,7,1,
2451655,8,1,157
2451655,11,1,805
2451655,13,1,108
2451655,14,1,299
2451655,17,1,801
2451655,19,1,439
2451655,20,1,898
2451655,23,1,126
2451655,25,1,713
2451655,26,1,955
2451655,29,1,383
2451655,31,1,730
2451655,32,1,291
2451655,35,1,770
2451655,37,1,762
2451655,38,1,732
2451655,41,1,417
2451655,43,1,914
2451655,44,1,164
2451655,47,1,263
2451655,49,1,409
2451655,50,1,724
2451655,53,1,657
2451655,55,1,909
2451655,56,1,989
2451655,59,1,225
2451655,61,1,81
2451655,62,1,761
2451655,65,1,799
2451655,67,1,
2451655,68,1,608
2451655,71,1,867
2451655,73,1,75
2451655,74,1,665
2451655,77,1,750
2451655,79,1,727
2451655,80,1,512
2451655,83,1,913
2451655,85,1,258
2451655,86,1,888
2451655,89,1,887
2451655,91,1,402
2451655,92,1,109
2451655,95,1,150
2451655,97,1,537
2451655,98,1,149
2451655,101,1,
2451655,103,1,498
2451655,104,1,794
2451655,107,1,290
2451655,109,1,988
2451655,110,1,940
2451655,113,1,353
2451655,115,1,
2451655,116,1,798
2451655,119,1,885
2451655,121,1,223
2451655,122,1,391
2451655,125,1,477
2451655,127,1,154
2451655,128,1,764
2451655,131,1,525
2451655,133,1,698
2451655,134,1,695
2451655,137,1,958
2451655,139,1,967
2451655,140,1,117
2451655,143,1,442
2451655,145,1,488
2451655,146,1,192
2451655,149,1,
2451655,151,1,885
2451655,152,1,797
2451655,155,1,948
2451655,157,1,503
2451655,158,1,14
2451655,161,1,
2451655,163,1,179
2451655,164,1,665
2451655,167,1,137
2451655,169,1,325
2451655,170,1,699
2451655,173,1,908
2451655,175,1,887
2451655,176,1,116
2451655,179,1,
2451662,1,1,640
2451662,2,1,493
2451662,5,1,146
2451662,7,1,863
2451662,8,1,467
2451662,11,1,299
2451662,13,1,915
2451662,14,1,310
2451662,17,1,267
2451662,19,1,952
2451662,20,1,281
2451662,23,1,133
2451662,25,1,171
2451662,26,1,111
2451662,29,1,760
2451662,31,1,214
2451662,32,1,483
2451662,35,1,96
2451662,37,1,945
2451662,38,1,242
2451662,41,1,903
2451662,43,1,516
2451662,44,1,798
2451662,47,1,831
2451662,49,1,216
2451662,50,1,
2451662,53,1,513
2451662,55,1,217
2451662,56,1,728
2451662,59,1,771
2451662,61,1,681
2451662,62,1,770
2451662,65,1,809
2451662,67,1,846
2451662,68,1,719
2451662,71,1,883
2451662,73,1,926
2451662,74,1,34
2451662,77,1,56
2451662,79,1,939
2451662,80,1,424
2451662,83,1,178
2451662,85,1,856
2451662,86,1,492
2451662,89,1,849
2451662,91,1,412
2451662,92,1,916
2451662,95,1,46
2451662,97,1,181
2451662,98,1,644
2451662,101,1,687
2451662,103,1,472
2451662,104,1,616
2451662,107,1,303
2451662,109,1,231
2451662,110,1,637
2451662,113,1,80
2451662,115,1,201
2451662,116,1,630
2451662,119,1,394
2451662,121,1,
2451662,122,1,695
2451662,125,1,25
2451662,127,1,603
2451662,128,1,818
2451662,131,1,671
2451662,133,1,949
2451662,134,1,787
2451662,137,1,244
2451662,139,1,133
2451662,140,1,715
2451662,143,1,
2451662,145,1,291
2451662,146,1,
2451662,149,1,91
2451662,151,1,377
2451662,152,1,247
2451662,155,1,803
2451662,157,1,253
2451662,158,1,738
2451662,161,1,227
2451662,163,1,438
2451662,164,1,222
2451662,167,1,99
2451662,169,1,12
2451662,170,1,503
2451662,173,1,29
2451662,175,1,251
2451662,176,1,367
2451662,179,1,518
2451669,1,1,709
2451669,2,1,547
2451669,5,1,41
2451669,7,1,550
2451669,8,1,702
2451669,11,1,784
2451669,13,1,811
2451669,14,1,597
2451669,17,1,998
2451669,19,1,887
2451669,20,1,278
2451669,23,1,707
2451669,25,1,750
2451669,26,1,344
2451669,29,1,392
2451669,31,1,925
2451669,32,1,685
2451669,35,1,952
2451669,37,1,9
2451669,38,1,330
2451669,41,1,469
2451669,43,1,147
2451669,44,1,50
2451669,47,1,783
2451669,49,1,880
2451669,50,1,43
2451669,53,1,549
2451669,55,1,216
2451669,56,1,
2451669,59,1,917
2451669,61,1,895
2451669,62,1,642
2451669,65,1,664
2451669,67,1,436
2451669,68,1,348
2451669,71,1,78
2451669,73,1,474
2451669,74,1,31
2451669,77,1,797
2451669,79,1,608
2451669,80,1,415
2451669,83,1,242
2451669,85,1,189
2451669,86,1,670
2451669,89,1,11
2451669,91,1,605
2451669,92,1,149
2451669,95,1,852
2451669,97,1,133
2451669,98,1,360
2451669,101,1,403
2451669,103,1,362
2451669,104,1,
2451669,107,1,421
2451669,109,1,
2451669,110,1,328
2451669,113,1,325
2451669,115,1,513
2451669,116,1,64
2451669,119,1,807
2451669,121,1,216
2451669,122,1,128
2451669,125,1,553
2451669,127,1,311
2451669,128,1,592
2451669,131,1,221
2451669,133,1,95
2451669,134,1,538
2451669,137,1,732
2451669,139,1,702
2451669,140,1,316
2451669,143,1,778
2451669,145,1,221
2451669,146,1,34
2451669,149,1,328
2451669,151,1,698
2451669,152,1,
2451669,155,1,936
2451669,157,1,135
2451669,158,1,753
2451669,161,1,839
2451669,163,1,33
2451669,164,1,653
2451669,167,1,984
2451669,169,1,399
2451669,170,1,535
2451669,173,1,356
2451669,175,1,385
2451669,176,1,329
2451669,179,1,450
2451676,1,1,838
2451676,2,1,943
2451676,5,1,732
2451676,7,1,642
2451676,8,1,136
2451676,11,1,714
2451676,13,1,166
2451676,14,1,352
2451676,17,1,376
2451676,19,1,151
2451676,20,1,607
2451676,23,1,
2451676,25,1,295
2451676,26,1,339
2451676,29,1,638
2451676,31,1,351
2451676,32,1,682
2451676,35,1,527
2451676,37,1,454
2451676,38,1,93
2451676,41,1,580
2451676,43,1,458
2451676,44,1,452
2451676,47,1,256
2451676,49,1,562
2451676,50,1,14
2451676,53,1,452
2451676,55,1,825
2451676,56,1,574
2451676,59,1,
2451676,61,1,303
2451676,62,1,128
2451676,65,1,885
2451676,67,1,677
2451676,68,1,764
2451676,71,1,286
2451676,73,1,116
2451676,74,1,11
2451676,77,1,130
2451676,79,1,324
2451676,80,1,595
2451676,83,1,546
2451676,85,1,370
2451676,86,1,649
2451676,89,1,28
2451676,91,1,478
2451676,92,1,728
2451676,95,1,13
2451676,97,1,13
2451676,98,1,114
2451676,101,1,974
2451676,103,1,652
2451676,104,1,749
2451676,107,1,673
2451676,109,1,332
2451676,110,1,621
2451676,113,1,859
2451676,115,1,260
2451676,116,1,736
2451676,119,1,822
2451676,121,1,391
2451676,122,1,936
2451676,125,1,551
2451676,127,1,190
2451676,128,1,987
2451676,131,1,210
2451676,133,1,501
2451676,134,1,862
2451676,137,1,325
2451676,139,1,623
2451676,140,1,180
2451676,143,1,116
2451676,145,1,443
2451676,146,1,894
2451676,149,1,324
2451676,151,1,417
2451676,152,1,900
2451676,155,1,933
2451676,157,1,460
2451676,158,1,632
2451676,161,1,342
2451676,163,1,415
2451676,164,1,991
2451676,167,1,759
2451676,169,1,892
2451676,170,1,851
2451676,173,1,732
2451676,175,1,122
2451676,176,1,609
2451676,179,1,102
2451683,1,1,872
2451683,2,1,130
2451683,5,1,975
2451683,7,1,371
2451683,8,1,941
2451683,11,1,932
2451683,13,1,527
2451683,14,1,109
2451683,17,1,24
2451683,19,1,433
2451683,20,1,19
2451683,23,1,348
2451683,25,1,824
2451683,26,1,884
2451683,29,1,254
2451683,31,1,594
2451683,32,1,187
2451683,35,1,87
2451683,37,1,575
2451683,38,1,225
2451683,41,1,881
2451683,43,1,
2451683,44,1,525
2451683,47,1,
2451683,49,1,301
2451683,50,1,671
2451683,53,1,864
2451683,55,1,4
2451683,56,1,917
2451683,59,1,416
2451683,61,1,956
2451683,62,1,412
2451683,65,1,410
2451683,67,1,606
2451683,68,1,296
2451683,71,1,902
2451683,73,1,149
2451683,74,1,516
2451683,77,1,860
2451683,79,1,340
2451683,80,1,556
2451683,83,1,198
2451683,85,1,428
2451683,86,1,502
2451683,89,1,345
2451683,91,1,36
2451683,92,1,793
2451683,95,1,491
2451683,97,1,55
2451683,98,1,438
2451683,101,1,106
2451683,103,1,809
2451683,104,1,983
2451683,107,1,545
2451683,109,1,955
2451683,110,1,931
2451683,113,1,51
2451683,115,1,959
2451683,116,1,487
2451683,119,1,157
2451683,121,1,720
2451683,122,1,448
2451683,125,1,
2451683,127,1,503
2451683,128,1,794
2451683,131,1,982
2451683,133,1,640
2451683,134,1,410
2451683,137,1,658
2451683,139,1,721
2451683,140,1,288
2451683,143,1,586
2451683,145,1,842
2451683,146,1,739
2451683,149,1,414
2451683,151,1,473
2451683,152,1,557
2451683,155,1,50
2451683,157,1,59
2451683,158,1,661
2451683,161,1,260
2451683,163,1,919
2451683,164,1,481
2451683,167,1,992
2451683,169,1,211
2451683,170,1,8
2451683,173,1,641
2451683,175,1,674
2451683,176,1,513
2451683,179,1,125
2451690,1,1,205
2451690,2,1,868
2451690,5,1,814
2451690,7,1,651
2451690,8,1,258
2451690,11,1,746
2451690,13,1,326
2451690,14,1,669
2451690,17,1,16
2451690,19,1,139
2451690,20,1,
2451690,23,1,945
2451690,25,1,390
2451690,26,1,847
2451690,29,1,872
2451690,31,1,808
2451690,32,1,790
2451690,35,1,44
2451690,37,1,949
2451690,38,1,542
2451690,41,1,183
2451690,43,1,209
2451690,44,1,331
2451690,47,1,447
2451690,49,1,687
2451690,50,1,175
2451690,53,1,586
2451690,55,1,644
2451690,56,1,718
2451690,59,1,
2451690,61,1,365
2451690,62,1,581
2451690,65,1,428
2451690,67,1,51
2451690,68,1,480
2451690,71,1,564
2451690,73,1,354
2451690,74,1,698
2451690,77,1,
2451690,79,1,339
2451690,80,1,565
2451690,83,1,441
2451690,85,1,920
2451690,86,1,934
2451690,89,1,914
2451690,91,1,691
2451690,92,1,
2451690,95,1,441
2451690,97,1,912
2451690,98,1,933
2451690,101,1,690
2451690,103,1,946
2451690,104,1,476
2451690,107,1,443
2451690,109,1,282
2451690,110,1,135
2451690,113,1,
2451690,115,1,
2451690,116,1,892
2451690,119,1,224
2451690,121,1,331
2451690,122,1,560
2451690,125,1,894
2451690,127,1,
2451690,128,1,778
2451690,131,1,275
2451690,133,1,90
2451690,134,1,626
2451690,137,1,378
2451690,139,1,526
2451690,140,1,161
2451690,143,1,548
2451690,145,1,308
2451690,146,1,868
2451690,149,1,795
2451690,151,1,770
2451690,152,1,117
2451690,155,1,979
2451690,157,1,89
2451690,158,1,95
2451690,161,1,945
2451690,163,1,2
2451690,164,1,393
2451690,167,1,489
2451690,169,1,218
2451690,170,1,320
2451690,173,1,827
2451690,175,1,993
2451690,176,1,796
2451690,179,1,692
2451697,1,1,654
2451697,2,1,552
2451697,5,1,464
2451697,7,1,774
2451697,8,1,904
2451697,11,1,635
2451697,13,1,227
2451697,14,1,389
2451697,17,1,709
2451697,19,1,316
2451697,20,1,621
2451697,23,1,270
2451697,25,1,914
2451697,26,1,305
2451697,29,1,647
2451697,31,1,503
2451697,32,1,895
2451697,35,1,630
2451697,37,1,360
2451697,38,1,865
2451697,41,1,378
2451697,43,1,892
2451697,44,1,928
2451697,47,1,806
2451697,49,1,62
2451697,50,1,
2451697,53,1,688
2451697,55,1,753
2451697,56,1,334
2451697,59,1,462
2451697,61,1,26
2451697,62,1,407
2451697,65,1,207
2451697,67,1,68
2451697,68,1,915
2451697,71,1,721
2451697,73,1,334
2451697,74,1,960
2451697,77,1,469
2451697,79,1,183
2451697,80,1,528
2451697,83,1,180
2451697,85,1,94
2451697,86,1,480
2451697,89,1,975
2451697,91,1,768
2451697,92,1,431
2451697,95,1,68
2451697,97,1,36
2451697,98,1,114
2451697,101,1,600
2451697,103,1,464
2451697,104,1,747
2451697,107,1,301
2451697,109,1,576
2451697,110,1,188
2451697,113,1,947
2451697,115,1,931
2451697,116,1,542
2451697,119,1,761
2451697,121,1,258
2451697,122,1,617
2451697,125,1,
2451697,127,1,974
2451697,128,1,324
2451697,131,1,688
2451697,133,1,202
2451697,134,1,431
2451697,137,1,88
2451697,139,1,229
2451697,140,1,389
2451697,143,1,752
2451697,145,1,413
2451697,146,1,
2451697,149,1,548
2451697,151,1,174
2451697,152,1,682
2451697,155,1,457
2451697,157,1,768
2451697,158,1,779
2451697,161,1,814
2451697,163,1,7
2451697,164,1,104
2451697,167,1,569
2451697,169,1,16
2451697,170,1,962
2451697,173,1,145
2451697,175,1,478
2451697,176,1,
2451697,179,1,912
2451704,1,1,598
2451704,2,1,23
2451704,5,1,991
2451704,7,1,754
2451704,8,1,931
2451704,11,1,484
2451704,13,1,25
2451704,14,1,644
2451704,17,1,574
2451704,19,1,930
2451704,20,1,
2451704,23,1,121
2451704,25,1,530
2451704,26,1,225
2451704,29,1,389
2451704,31,1,
2451704,32,1,412
2451704,35,1,551
2451704,37,1,999
2451704,38,1,396
2451704,41,1,721
2451704,43,1,57
2451704,44,1,393
2451704,47,1,533
2451704,49,1,
2451704,50,1,173
2451704,53,1,
2451704,55,1,848
2451704,56,1,539
2451704,59,1,596
2451704,61,1,681
2451704,62,1,551
2451704,65,1,81
2451704,67,1,466
2451704,68,1,254
2451704,71,1,385
2451704,73,1,388
2451704,74,1,
2451704,77,1,
2451704,79,1,185
2451704,80,1,53
2451704,83,1,696
2451704,85,1,649
2451704,86,1,
2451704,89,1,260
2451704,91,1,516
2451704,92,1,827
2451704,95,1,600
2451704,97,1,209
2451704,98,1,180
2451704,101,1,365
2451704,103,1,960
2451704,104,1,981
2451704,107,1,383
2451704,109,1,773
2451704,110,1,427
2451704,113,1,635
2451704,115,1,653
2451704,116,1,513
2451704,119,1,917
2451704,121,1,114
2451704,122,1,111
2451704,125,1,44
2451704,127,1,789
2451704,128,1,954
2451704,131,1,490
2451704,133,1,509
2451704,134,1,625
2451704,137,1,380
2451704,139,1,290
2451704,140,1,990
2451704,143,1,520
2451704,145,1,725
2451704,146,1,615
2451704,149,1,731
2451704,151,1,536
2451704,152,1,667
2451704,155,1,541
2451704,157,1,619
2451704,158,1,665
2451704,161,1,524
2451704,163,1,349
2451704,164,1,743
2451704,167,1,176
2451704,169,1,735
2451704,170,1,427
2451704,173,1,69
2451704,175,1,910
2451704,176,1,
2451704,179,1,795
2451711,1,1,284
2451711,2,1,286
2451711,5,1,411
2451711,7,1,491
2451711,8,1,788
2451711,11,1,299
2451711,13,1,43
2451711,14,1,925
2451711,17,1,461
2451711,19,1,258
2451711,20,1,358
2451711,23,1,215
2451711,25,1,789
2451711,26,1,395
2451711,29,1,587
2451711,31,1,567
2451711,32,1,507
2451711,35,1,76
2451711,37,1,635
2451711,38,1,
2451711,41,1,246
2451711,43,1,771
2451711,44,1,
2451711,47,1,698
2451711,49,1,301
2451711,50,1,48
2451711,53,1,856
2451711,55,1,514
2451711,56,1,342
2451711,59,1,343
2451711,61,1,409
2451711,62,1,
2451711,65,1,940
2451711,67,1,496
2451711,68,1,145
2451711,71,1,209
2451711,73,1,246
2451711,74,1,944
2451711,77,1,
2451711,79,1,
2451711,80,1,497
2451711,83,1,336
2451711,85,1,730
2451711,86,1,891
2451711,89,1,441
2451711,91,1,83
2451711,92,1,76
2451711,95,1,620
2451711,97,1,811
2451711,98,1,759
2451711,101,1,655
2451711,103,1,876
2451711,104,1,148
2451711,107,1,12
2451711,109,1,434
2451711,110,1,735
2451711,113,1,548
2451711,115,1,480
2451711,116,1,707
2451711,119,1,842
2451711,121,1,545
2451711,122,1,244
2451711,125,1,267
2451711,127,1,382
2451711,128,1,109
2451711,131,1,723
2451711,133,1,577
2451711,134,1,409
2451711,137,1,280
2451711,139,1,107
2451711,140,1,397
2451711,143,1,346
2451711,145,1,284
2451711,146,1,759
2451711,149,1,130
2451711,151,1,125
2451711,152,1,413
2451711,155,1,578
2451711,157,1,832
2451711,158,1,826
2451711,161,1,529
2451711,163,1,362
2451711,164,1,643
2451711,167,1,499
2451711,169,1,808
2451711,170,1,851
2451711,173,1,
2451711,175,1,485
2451711,176,1,380
2451711,179,1,857
2451718,1,1,879
2451718,2,1,716
2451718,5,1,128
2451718,7,1,962
2451718,8,1,124
2451718,11,1,
2451718,13,1,421
2451718,14,1,630
2451718,17,1,820
2451718,19,1,346
2451718,20,1,339
2451718,23,1,
2451718,25,1,245
2451718,26,1,664
2451718,29,1,114
2451718,31,1,508
2451718,32,1,404
2451718,35,1,749
2451718,37,1,313
2451718,38,1,846
2451718,41,1,931
2451718,43,1,247
2451718,44,1,507
2451718,47,1,565
2451718,49,1,
2451718,50,1,348
2451718,53,1,558
2451718,55,1,295
2451718,56,1,69
2451718,59,1,862
2451718,61,1,305
2451718,62,1,871
2451718,65,1,39
2451718,67,1,242
2451718,68,1,205
2451718,71,1,893
2451718,73,1,45
2451718,74,1,337
2451718,77,1,670
2451718,79,1,62
2451718,80,1,786
2451718,83,1,89
2451718,85,1,691
2451718,86,1,942
2451718,89,1,291
2451718,91,1,
2451718,92,1,7
2451718,95,1,664
2451718,97,1,465
2451718,98,1,34
2451718,101,1,554
2451718,103,1,178
2451718,104,1,124
2451718,107,1,896
2451718,109,1,325
2451718,110,1,638
2451718,113,1,850
2451718,115,1,873
2451718,116,1,71
2451718,119,1,910
2451718,121,1,785
2451718,122,1,880
2451718,125,1,661
2451718,127,1,380
2451718,128,1,170
2451718,131,1,933
2451718,133,1,938
2451718,134,1,280
2451718,137,1,45
2451718,139,1,977
2451718,140,1,100
2451718,143,1,62
2451718,145,1,690
2451718,146,1,372
2451718,149,1,163
2451718,151,1,15
2451718,152,1,38
2451718,155,1,962
2451718,157,1,164
2451718,158,1,36
2451718,161,1,873
2451718,163,1,34
2451718,164,1,501
2451718,167,1,831
2451718,169,1,304
2451718,170,1,579
2451718,173,1,826
2451718,175,1,405
2451718,176,1,189
2451718,179,1,833
2451725,1,1,593
2451725,2,1,753
2451725,5,1,372
2451725,7,1,741
2451725,8,1,846
2451725,11,1,585
2451725,13,1,602
2451725,14,1,891
2451725,17,1,36
2451725,19,1,963
2451725,20,1,879
2451725,23,1,656
2451725,25,1,7
2451725,26,1,286
2451725,29,1,36
2451725,31,1,902
2451725,32,1,896
2451725,35,1,976
2451725,37,1,635
2451725,38,1,170
2451725,41,1,855
2451725,43,1,523
2451725,44,1,
2451725,47,1,990
2451725,49,1,359
2451725,50,1,109
2451725,53,1,424
2451725,55,1,845
2451725,56,1,489
2451725,59,1,843
2451725,61,1,716
2451725,62,1,434
2451725,65,1,
2451725,67,1,777
2451725,68,1,870
2451725,71,1,889
2451725,73,1,710
2451725,74,1,767
2451725,77,1,771
2451725,79,1,60
2451725,80,1,92
2451725,83,1,786
2451725,85,1,835
2451725,86,1,33
2451725,89,1,319
2451725,91,1,629
2451725,92,1,711
2451725,95,1,498
2451725,97,1,647
2451725,98,1,704
2451725,101,1,486
2451725,103,1,757
2451725,104,1,217
2451725,107,1,168
2451725,109,1,277
2451725,110,1,529
2451725,113,1,741
2451725,115,1,544
2451725,116,1,601
2451725,119,1,260
2451725,121,1,335
2451725,122,1,824
2451725,125,1,78
2451725,127,1,453
2451725,128,1,493
2451725,131,1,214
2451725,133,1,765
2451725,134,1,717
2451725,137,1,357
2451725,139,1,199
2451725,140,1,932
2451725,143,1,458
2451725,145,1,963
2451725,146,1,
2451725,149,1,353
2451725,151,1,139
2451725,152,1,981
2451725,155,1,351
2451725,157,1,604
2451725,158,1,
2451725,161,1,
2451725,163,1,526
2451725,164,1,441
2451725,167,1,865
2451725,169,1,682
2451725,170,1,651
2451725,173,1,149
2451725,175,1,283
2451725,176,1,849
2451725,179,1,11
2451732,1,1,407
2451732,2,1,852
2451732,5,1,867
2451732,7,1,50
2451732,8,1,870
2451732,11,1,662
2451732,13,1,193
2451732,14,1,910
2451732,17,1,855
2451732,19,1,572
2451732,20,1,148
2451732,23,1,513
2451732,25,1,413
2451732,26,1,616
2451732,29,1,879
2451732,31,1,487
2451732,32,1,266
2451732,35,1,282
2451732,37,1,
2451732,38,1,137
2451732,41,1,383
2451732,43,1,547
2451732,44,1,416
2451732,47,1,876
2451732,49,1,499
2451732,50,1,558
2451732,53,1,265
2451732,55,1,797
2451732,56,1,586
2451732,59,1,85
2451732,61,1,739
2451732,62,1,906
2451732,65,1,934
2451732,67,1,762
2451732,68,1,334
2451732,71,1,618
2451732,73,1,
2451732,74,1,66
2451732,77,1,302
2451732,79,1,325
2451732,80,1,275
2451732,83,1,724
2451732,85,1,
2451732,86,1,621
2451732,89,1,579
2451732,91,1,242
2451732,92,1,455
2451732,95,1,796
2451732,97,1,999
2451732,98,1,281
2451732,101,1,256
2451732,103,1,681
2451732,104,1,173
2451732,107,1,322
2451732,109,1,819
2451732,110,1,991
2451732,113,1,739
2451732,115,1,
2451732,116,1,841
2451732,119,1,47
2451732,121,1,385
2451732,122,1,325
2451732,125,1,615
2451732,127,1,970
2451732,128,1,894
2451732,131,1,478
2451732,133,1,723
2451732,134,1,302
2451732,137,1,698
2451732,139,1,447
2451732,140,1,410
2451732,143,1,644
2451732,145,1,393
2451732,146,1,355
2451732,149,1,472
2451732,151,1,238
2451732,152,1,977
2451732,155,1,985
2451732,157,1,736
2451732,158,1,980
2451732,161,1,515
2451732,163,1,106
2451732,164,1,489
2451732,167,1,564
2451732,169,1,585
2451732,170,1,215
2451732,173,1,332
2451732,175,1,576
2451732,176,1,981
2451732,179,1,639
2451739,1,1,506
2451739,2,1,
2451739,5,1,411
2451739,7,1,567
2451739,8,1,92
2451739,11,1,355
2451739,13,1,782
2451739,14,1,22
2451739,17,1,804
2451739,19,1,798
2451739,20,1,722
2451739,23,1,601
2451739,25,1,455
2451739,26,1,714
2451739,29,1,63
2451739,31,1,374
2451739,32,1,17
2451739,35,1,654
2451739,37,1,151
2451739,38,1,816
2451739,41,1,152
2451739,43,1,533
2451739,44,1,458
2451739,47,1,147
2451739,49,1,201
2451739,50,1,342
2451739,53,1,604
2451739,55,1,743
2451739,56,1,652
2451739,59,1,290
2451739,61,1,11
2451739,62,1,624
2451739,65,1,753
2451739,67,1,919
2451739,68,1,583
2451739,71,1,914
2451739,73,1,446
2451739,74,1,970
2451739,77,1,312
2451739,79,1,592
2451739,80,1,418
2451739,83,1,991
2451739,85,1,
2451739,86,1,264
2451739,89,1,53
2451739,91,1,209
2451739,92,1,355
2451739,95,1,758
2451739,97,1,196
2451739,98,1,640
2451739,101,1,858
2451739,103,1,993
2451739,104,1,536
2451739,107,1,520
2451739,109,1,364
2451739,110,1,758
2451739,113,1,155
2451739,115,1,617
2451739,116,1,858
