ss_sold_date_sk,ss_sold_time_sk,ss_item_sk,ss_customer_sk,ss_cdemo_sk,ss_hdemo_sk,ss_addr_sk,ss_store_sk,ss_promo_sk,ss_ticket_number,ss_quantity,ss_wholesale_cost,ss_list_price,ss_sales_price,ss_ext_discount_amt,ss_ext_sales_price,ss_ext_wholesale_cost,ss_ext_list_price,ss_ext_tax,ss_coupon_amt,ss_net_paid,ss_net_paid_inc_tax,ss_net_profit
2451388,69782,166,335,10347,6503,287,1,2,1449,81,93.80,141.63,29.74,0.00,2408.94,7597.80,11472.03,24.08,0.00,2408.94,2433.02,-5188.86
2451388,69782,154,335,10347,6503,287,1,1,1449,1,27.84,40.36,5.24,0.00,5.24,27.84,40.36,0.47,0.00,5.24,5.71,-22.60
2451388,69782,40,335,10347,6503,287,1,3,1449,53,65.98,77.19,20.06,0.00,1063.18,3496.94,4091.07,63.79,0.00,1063.18,1126.97,-2433.76
2451388,69782,82,335,10347,6503,287,1,1,1449,83,35.66,68.11,27.24,0.00,2260.92,2959.78,5653.13,67.82,0.00,2260.92,2328.74,-698.86
2451388,69782,94,335,10347,6503,287,1,1,1449,78,64.92,92.83,79.83,0.00,6226.74,5063.76,7240.74,62.26,0.00,6226.74,6289.00,1162.98
2451388,69782,64,335,10347,6503,287,1,1,1449,96,67.63,86.56,35.48,0.00,3406.08,6492.48,8309.76,170.30,0.00,3406.08,3576.38,-3086.40
2451388,69782,38,335,10347,6503,287,1,2,1449,77,66.28,107.37,38.65,0.00,2976.05,5103.56,8267.49,59.52,0.00,2976.05,3035.57,-2127.51
2451388,69782,176,335,10347,6503,287,1,1,1449,75,88.88,160.87,65.95,2522.58,4946.25,6666.00,12065.25,72.71,2522.58,2423.67,2496.38,-4242.33
2451388,69782,158,335,10347,6503,287,1,3,1449,30,24.07,30.56,23.83,0.00,714.90,722.10,916.80,64.34,0.00,714.90,779.24,-7.20
2451388,69782,43,,,,287,,3,1449,64,,,67.60,,,6070.40,,,,,4585.98,
2451388,69782,163,335,10347,6503,287,1,2,1449,91,26.63,43.67,40.61,0.00,3695.51,2423.33,3973.97,0.00,0.00,3695.51,3695.51,1272.18
2452546,50261,6,31,1241,2987,465,1,1,1450,52,89.00,175.33,40.32,0.00,2096.64,4628.00,9117.16,0.00,0.00,2096.64,2096.64,-2531.36
2452546,50261,19,31,1241,2987,465,1,1,1450,87,33.65,53.16,47.84,0.00,4162.08,2927.55,4624.92,208.10,0.00,4162.08,4370.18,1234.53
2452546,50261,169,31,1241,2987,465,1,3,1450,53,75.15,121.74,45.04,1814.21,2387.12,3982.95,6452.22,5.72,1814.21,572.91,578.63,-3410.04
2452546,50261,120,31,1241,2987,465,1,3,1450,40,34.15,47.46,40.81,0.00,1632.40,1366.00,1898.40,65.29,0.00,1632.40,1697.69,266.40
2452546,50261,54,31,1241,2987,465,1,1,1450,75,69.82,113.10,6.78,0.00,508.50,5236.50,8482.50,25.42,0.00,508.50,533.92,-4728.00
2452546,50261,31,31,1241,2987,465,1,2,1450,83,83.36,130.04,81.92,0.00,6799.36,6918.88,10793.32,475.95,0.00,6799.36,7275.31,-119.52
2452546,50261,121,31,1241,2987,465,1,2,1450,72,10.84,20.05,0.80,0.00,57.60,780.48,1443.60,2.30,0.00,57.60,59.90,-722.88
2452546,50261,153,31,1241,2987,465,1,3,1450,52,36.25,60.90,21.92,0.00,1139.84,1885.00,3166.80,56.99,0.00,1139.84,1196.83,-745.16
2452546,50261,103,31,1241,2987,465,1,2,1450,96,1.29,1.80,0.07,0.00,6.72,123.84,172.80,0.13,0.00,6.72,6.85,-117.12
2452546,50261,141,31,1241,2987,465,1,1,1450,24,23.39,40.93,31.10,0.00,746.40,561.36,982.32,0.00,0.00,746.40,746.40,185.04
2451987,53256,127,920,86,3307,377,1,1,1451,93,74.31,112.20,72.93,0.00,6782.49,6910.83,10434.60,406.94,0.00,6782.49,7189.43,-128.34
2451987,53256,47,920,86,3307,377,1,2,1451,49,37.45,40.82,39.59,0.00,1939.91,1835.05,2000.18,96.99,0.00,1939.91,2036.90,104.86
2451987,,179,,,3307,377,1,2,1451,15,,,,,607.05,,722.85,,0.00,607.05,,9.60
2451987,53256,75,920,86,3307,377,1,1,1451,60,14.62,23.09,2.30,0.00,138.00,877.20,1385.40,12.42,0.00,138.00,150.42,-739.20
2451987,53256,89,920,86,3307,377,1,3,1451,24,7.12,11.53,3.92,0.00,94.08,170.88,276.72,3.76,0.00,94.08,97.84,-76.80
2451987,53256,25,920,86,3307,377,1,2,1451,74,22.84,44.53,37.40,0.00,2767.60,1690.16,3295.22,138.38,0.00,2767.60,2905.98,1077.44
2451987,53256,111,920,86,3307,377,1,1,1451,25,37.01,38.86,36.52,0.00,913.00,925.25,971.50,9.13,0.00,913.00,922.13,-12.25
2451987,53256,91,920,86,3307,377,1,3,1451,60,14.77,17.72,7.97,0.00,478.20,886.20,1063.20,38.25,0.00,478.20,516.45,-408.00
2451987,53256,81,920,86,3307,377,1,2,1451,2,82.41,149.98,100.48,0.00,200.96,164.82,299.96,14.06,0.00,200.96,215.02,36.14
2451987,53256,87,,,,,1,3,1451,,17.98,32.72,,0.00,,1078.80,1963.20,,,,1469.52,334.20
2451987,53256,123,920,86,3307,377,1,1,1451,88,40.74,72.51,21.02,0.00,1849.76,3585.12,6380.88,129.48,0.00,1849.76,1979.24,-1735.36
2451987,53256,85,920,86,3307,377,1,1,1451,64,82.54,89.14,76.66,0.00,4906.24,5282.56,5704.96,0.00,0.00,4906.24,4906.24,-376.32
2451987,53256,171,920,86,3307,377,1,3,1451,69,15.92,30.56,18.33,0.00,1264.77,1098.48,2108.64,63.23,0.00,1264.77,1328.00,166.29
2451987,53256,107,920,86,3307,377,1,1,1451,2,87.13,123.72,35.87,0.00,71.74,174.26,247.44,0.71,0.00,71.74,72.45,-102.52
2451987,53256,157,920,86,3307,377,1,1,1451,80,9.25,17.94,17.58,0.00,1406.40,740.00,1435.20,126.57,0.00,1406.40,1532.97,666.40
2452111,65112,153,909,7157,5141,457,1,1,1452,38,68.44,121.13,8.47,0.00,321.86,2600.72,4602.94,0.00,0.00,321.86,321.86,-2278.86
2452111,65112,103,909,7157,5141,457,1,3,1452,68,1.89,2.94,1.96,0.00,133.28,128.52,199.92,10.66,0.00,133.28,143.94,4.76
2452111,65112,141,909,7157,5141,457,1,3,1452,42,63.67,69.40,55.52,1912.10,2331.84,2674.14,2914.80,16.78,1912.10,419.74,436.52,-2254.40
2452111,65112,97,909,7157,5141,457,1,3,1452,70,99.47,171.08,126.59,0.00,8861.30,6962.90,11975.60,620.29,0.00,8861.30,9481.59,1898.40
2452111,65112,3,909,7157,5141,457,1,3,1452,43,36.72,63.52,46.36,0.00,1993.48,1578.96,2731.36,59.80,0.00,1993.48,2053.28,414.52
2452111,65112,17,909,7157,5141,457,1,2,1452,63,56.14,88.13,85.48,3823.52,5385.24,3536.82,5552.19,15.61,3823.52,1561.72,1577.33,-1975.10
2452111,65112,7,909,7157,5141,457,1,2,1452,38,87.04,103.57,51.78,295.14,1967.64,3307.52,3935.66,150.52,295.14,1672.50,1823.02,-1635.02
2452111,65112,173,909,7157,5141,457,1,2,1452,37,46.14,51.67,29.96,0.00,1108.52,1707.18,1911.79,88.68,0.00,1108.52,1197.20,-598.66
2452111,65112,99,909,7157,5141,457,1,2,1452,28,44.93,81.77,12.26,209.40,343.28,1258.04,2289.56,4.01,209.40,133.88,137.89,-1124.16
2452111,65112,73,909,7157,5141,457,1,1,1452,69,6.36,11.76,6.58,0.00,454.02,438.84,811.44,31.78,0.00,454.02,485.80,15.18
2452111,65112,71,909,7157,5141,457,1,1,1452,37,77.90,126.97,79.99,0.00,2959.63,2882.30,4697.89,207.17,0.00,2959.63,3166.80,77.33
2452111,65112,135,909,7157,5141,457,1,1,1452,27,89.41,136.79,91.64,0.00,2474.28,2414.07,3693.33,148.45,0.00,2474.28,2622.73,60.21
2451501,46896,58,686,5723,5584,86,1,2,1453,38,25.64,26.40,19.27,329.51,732.26,974.32,1003.20,0.00,329.51,402.75,402.75,-571.57
2451501,46896,20,686,5723,5584,86,1,3,1453,5,7.05,8.67,0.52,0.00,2.60,35.25,43.35,0.02,0.00,2.60,2.62,-32.65
2451501,46896,4,686,5723,5584,86,1,1,1453,46,55.87,106.71,24.54,0.00,1128.84,2570.02,4908.66,79.01,0.00,1128.84,1207.85,-1441.18
2451501,46896,19,686,5723,5584,86,1,1,1453,72,54.82,109.64,108.54,0.00,7814.88,3947.04,7894.08,234.44,0.00,7814.88,8049.32,3867.84
2451501,46896,169,686,5723,5584,86,1,2,1453,51,98.24,147.36,69.25,0.00,3531.75,5010.24,7515.36,141.27,0.00,3531.75,3673.02,-1478.49
2451501,46896,118,686,5723,5584,86,1,1,1453,3,56.77,92.53,44.41,0.00,133.23,170.31,277.59,0.00,0.00,133.23,133.23,-37.08
2451501,46896,52,686,5723,5584,86,1,2,1453,54,62.14,75.81,65.19,0.00,3520.26,3355.56,4093.74,281.62,0.00,3520.26,3801.88,164.70
2451501,46896,31,686,5723,5584,86,1,1,1453,31,26.61,39.38,27.56,0.00,854.36,824.91,1220.78,8.54,0.00,854.36,862.90,29.45
2451501,46896,121,686,5723,5584,86,1,3,1453,38,14.64,26.05,21.10,0.00,801.80,556.32,989.90,56.12,0.00,801.80,857.92,245.48
2451501,46896,152,686,5723,5584,86,1,3,1453,20,57.12,70.82,24.07,0.00,481.40,1142.40,1416.40,19.25,0.00,481.40,500.65,-661.00
2451501,,103,,5723,,,1,,1453,64,60.47,,,,,3870.08,,493.45,0.00,5482.88,,
2451087,71116,157,660,3279,1899,142,1,3,1454,63,53.31,85.82,30.89,0.00,1946.07,3358.53,5406.66,155.68,0.00,1946.07,2101.75,-1412.46
2451087,71116,145,660,3279,1899,142,1,3,1454,1,70.30,111.77,84.94,0.00,84.94,70.30,111.77,2.54,0.00,84.94,87.48,14.64
2451087,71116,61,660,3279,1899,142,1,1,1454,64,26.36,32.68,6.53,0.00,417.92,1687.04,2091.52,20.89,0.00,417.92,438.81,-1269.12
2451087,71116,56,660,3279,1899,142,1,2,1454,93,52.39,104.78,85.91,0.00,7989.63,4872.27,9744.54,159.79,0.00,7989.63,8149.42,3117.36
2451087,71116,55,660,3279,1899,142,1,3,1454,1,97.42,104.23,104.23,0.00,104.23,97.42,104.23,5.21,0.00,104.23,109.44,6.81
2451087,71116,124,660,3279,1899,142,1,1,1454,94,63.60,68.68,62.49,3406.95,5874.06,5978.40,6455.92,24.67,3406.95,2467.11,2491.78,-3511.29
2451087,71116,175,660,3279,1899,142,1,3,1454,52,7.67,11.12,9.56,0.00,497.12,398.84,578.24,0.00,0.00,497.12,497.12,98.28
2451087,71116,13,660,3279,1899,142,1,1,1454,86,37.51,48.38,18.38,1106.47,1580.68,3225.86,4160.68,14.22,1106.47,474.21,488.43,-2751.65
2451087,71116,148,660,3279,1899,142,1,1,1454,20,82.46,163.27,86.53,0.00,1730.60,1649.20,3265.40,0.00,0.00,1730.60,1730.60,81.40
2451087,71116,116,660,3279,1899,142,1,2,1454,16,40.83,64.51,45.15,0.00,722.40,653.28,1032.16,50.56,0.00,722.40,772.96,69.12
2451087,71116,68,660,3279,1899,142,1,2,1454,40,66.86,101.62,67.06,429.18,2682.40,2674.40,4064.80,157.72,429.18,2253.22,2410.94,-421.18
,,151,660,3279,1899,142,1,1,1454,,,17.36,14.06,0.00,,1152.61,,,,1110.74,1199.59,-41.87
2451087,71116,67,660,3279,1899,142,1,2,1454,18,24.08,31.06,5.59,0.00,100.62,433.44,559.08,5.03,0.00,100.62,105.65,-332.82
2451087,71116,50,660,3279,1899,142,1,2,1454,27,99.45,157.13,84.85,0.00,2290.95,2685.15,4242.51,91.63,0.00,2290.95,2382.58,-394.20
2451087,71116,109,660,3279,1899,142,1,3,1454,79,6.30,11.02,8.59,0.00,678.61,497.70,870.58,0.00,0.00,678.61,678.61,180.91
,,49,,,4368,169,,,1455,7,,,43.83,0.00,306.81,,639.31,0.00,,,306.81,
2451134,70095,1,119,,,,1,,1455,100,,12.60,10.58,,1058.00,1248.00,,29.09,,581.90,,-666.10
2451134,70095,139,119,1071,4368,169,1,1,1455,76,83.19,114.80,51.66,0.00,3926.16,6322.44,8724.80,235.56,0.00,3926.16,4161.72,-2396.28
,,166,119,,,169,1,3,1455,,89.11,,149.70,,,8465.45,14814.30,142.21,,,14363.71,
2451134,70095,154,119,1071,4368,169,1,2,1455,97,87.30,147.53,89.99,0.00,8729.03,8468.10,14310.41,698.32,0.00,8729.03,9427.35,260.93
2451134,70095,40,119,1071,4368,169,1,1,1455,21,4.54,5.03,4.67,39.22,98.07,95.34,105.63,1.17,39.22,58.85,60.02,-36.49
2451134,70095,82,119,1071,4368,169,1,3,1455,100,51.15,83.37,10.00,520.00,1000.00,5115.00,8337.00,19.20,520.00,480.00,499.20,-4635.00
2451134,70095,94,119,1071,4368,169,1,2,1455,28,21.59,25.26,24.24,115.38,678.72,604.52,707.28,11.26,115.38,563.34,574.60,-41.18
2451134,70095,64,119,1071,4368,169,1,1,1455,59,36.55,45.68,34.71,0.00,2047.89,2156.45,2695.12,163.83,0.00,2047.89,2211.72,-108.56
2451313,,31,,,3026,320,,,1456,13,10.27,20.54,6.77,0.00,88.01,,267.02,7.92,,,,
2451313,49571,121,885,2367,3026,320,1,3,1456,69,81.70,103.75,12.45,283.48,859.05,5637.30,7158.75,51.80,283.48,575.57,627.37,-5061.73
2451313,49571,152,885,2367,3026,320,1,2,1456,33,48.73,59.45,46.96,1115.76,1549.68,1608.09,1961.85,34.71,1115.76,433.92,468.63,-1174.17
2451313,49571,103,885,2367,3026,320,1,1,1456,53,73.75,125.37,60.17,829.14,3189.01,3908.75,6644.61,141.59,829.14,2359.87,2501.46,-1548.88
2451313,49571,140,885,2367,3026,320,1,2,1456,7,55.76,89.21,38.36,0.00,268.52,390.32,624.47,10.74,0.00,268.52,279.26,-121.80
2451313,49571,97,885,2367,3026,320,1,1,1456,6,10.99,21.21,1.27,3.04,7.62,65.94,127.26,0.27,3.04,4.58,4.85,-61.36
2451313,49571,2,885,2367,3026,320,1,1,1456,60,67.83,109.20,84.08,504.48,5044.80,4069.80,6552.00,227.01,504.48,4540.32,4767.33,470.52
2451313,49571,16,885,2367,3026,320,1,2,1456,14,39.90,57.85,49.75,0.00,696.50,558.60,809.90,34.82,0.00,696.50,731.32,137.90
2451313,49571,7,885,2367,3026,320,1,1,1456,31,89.09,92.65,57.44,0.00,1780.64,2761.79,2872.15,89.03,0.00,1780.64,1869.67,-981.15
2451313,49571,172,885,2367,3026,320,1,3,1456,64,78.01,105.31,26.32,1145.44,1684.48,4992.64,6739.84,43.12,1145.44,539.04,582.16,-4453.60
2451313,49571,98,,2367,3026,,1,3,1456,46,46.40,86.76,21.69,0.00,,2134.40,,,0.00,997.74,,-1136.66
2451072,64897,176,966,906,1062,410,1,3,1457,11,71.28,135.43,98.86,250.11,1087.46,784.08,1489.73,75.36,250.11,837.35,912.71,53.27
2451072,64897,158,966,906,1062,410,1,2,1457,89,11.78,18.25,7.48,0.00,665.72,1048.42,1624.25,13.31,0.00,665.72,679.03,-382.70
2451072,64897,43,966,906,1062,410,1,2,1457,28,25.48,42.04,21.02,0.00,588.56,713.44,1177.12,5.88,0.00,588.56,594.44,-124.88
2451072,64897,163,966,906,1062,410,1,1,1457,83,27.22,37.29,30.95,1361.49,2568.85,2259.26,3095.07,60.36,1361.49,1207.36,1267.72,-1051.90
2451072,64897,79,966,906,1062,410,1,1,1457,1,17.40,22.44,3.36,0.00,3.36,17.40,22.44,0.26,0.00,3.36,3.62,-14.04
2451072,64897,136,966,906,1062,410,1,3,1457,17,88.51,159.31,74.87,1107.32,1272.79,1504.67,2708.27,9.92,1107.32,165.47,175.39,-1339.20
2451072,64897,92,966,906,1062,410,1,2,1457,47,10.97,15.57,8.40,379.00,394.80,515.59,731.79,0.63,379.00,15.80,16.43,-499.79
2451072,64897,146,966,906,1062,410,1,1,1457,20,16.59,19.74,12.83,0.00,256.60,331.80,394.80,0.00,0.00,256.60,256.60,-75.20
2451072,64897,76,966,906,1062,410,1,1,1457,76,44.59,82.49,18.14,0.00,1378.64,3388.84,6269.24,27.57,0.00,1378.64,1406.21,-2010.20
2451072,64897,142,966,906,1062,410,1,3,1457,66,10.85,14.64,12.00,87.12,792.00,716.10,966.24,28.19,87.12,704.88,733.07,-11.22
2451392,70087,98,459,10361,6182,320,1,1,1458,25,41.88,44.81,39.88,0.00,997.00,1047.00,1120.25,89.73,0.00,997.00,1086.73,-50.00
2451392,70087,73,459,10361,6182,320,1,3,1458,61,15.15,28.48,22.49,0.00,1371.89,924.15,1737.28,109.75,0.00,1371.89,1481.64,447.74
2451392,70087,70,459,10361,6182,320,1,2,1458,27,33.21,62.10,50.92,0.00,1374.84,896.67,1676.70,123.73,0.00,1374.84,1498.57,478.17
2451392,70087,134,459,10361,6182,320,1,3,1458,95,64.75,111.37,23.38,0.00,2221.10,6151.25,10580.15,111.05,0.00,2221.10,2332.15,-3930.15
2451392,70087,100,459,10361,6182,320,1,3,1458,88,17.74,32.28,4.51,0.00,396.88,1561.12,2840.64,19.84,0.00,396.88,416.72,-1164.24
2451392,70087,26,459,10361,6182,320,1,2,1458,69,83.10,96.39,4.81,185.85,331.89,5733.90,6650.91,2.92,185.85,146.04,148.96,-5587.86
2451392,70087,22,459,10361,6182,320,1,1,1458,70,37.79,56.68,12.46,0.00,872.20,2645.30,3967.60,0.00,0.00,872.20,872.20,-1773.10
2451392,70087,49,459,10361,6182,320,1,2,1458,21,27.87,49.32,37.48,0.00,787.08,585.27,1035.72,62.96,0.00,787.08,850.04,201.81
2451392,70087,1,459,10361,6182,320,1,1,1458,36,35.80,69.09,33.16,0.00,1193.76,1288.80,2487.24,23.87,0.00,1193.76,1217.63,-95.04
2451392,70087,139,459,10361,6182,320,1,1,1458,18,96.80,158.75,53.97,738.30,971.46,1742.40,2857.50,6.99,738.30,233.16,240.15,-1509.24
2451392,70087,166,459,10361,6182,320,1,2,1458,28,49.36,71.07,3.55,12.92,99.40,1382.08,1989.96,0.00,12.92,86.48,86.48,-1295.60
2451392,70087,154,459,10361,6182,320,1,1,1458,46,38.01,58.15,51.17,0.00,2353.82,1748.46,2674.90,211.84,0.00,2353.82,2565.66,605.36
2452134,69540,7,602,2287,3788,434,1,3,1459,80,55.85,99.41,57.65,2905.56,4612.00,4468.00,7952.80,136.51,2905.56,1706.44,1842.95,-2761.56
2452134,69540,173,602,2287,3788,434,1,3,1459,34,50.07,97.13,61.19,0.00,2080.46,1702.38,3302.42,187.24,0.00,2080.46,2267.70,378.08
2452134,69540,99,602,2287,3788,434,1,3,1459,72,8.82,11.81,5.90,0.00,424.80,635.04,850.32,25.48,0.00,424.80,450.28,-210.24
2452134,69540,73,602,2287,3788,434,1,3,1459,83,40.32,65.31,46.37,0.00,3848.71,3346.56,5420.73,269.40,0.00,3848.71,4118.11,502.15
2452134,69540,71,602,2287,3788,434,1,2,1459,53,98.73,196.47,74.65,0.00,3956.45,5232.69,10412.91,316.51,0.00,3956.45,4272.96,-1276.24
2452134,69540,135,602,2287,3788,434,1,2,1459,71,15.31,16.68,9.67,0.00,686.57,1087.01,1184.28,34.32,0.00,686.57,720.89,-400.44
2452134,69540,101,602,2287,3788,434,1,2,1459,84,51.93,83.60,65.20,0.00,5476.80,4362.12,7022.40,164.30,0.00,5476.80,5641.10,1114.68
2452134,69540,27,602,2287,3788,434,1,3,1459,66,73.81,123.26,104.77,0.00,6914.82,4871.46,8135.16,207.44,0.00,6914.82,7122.26,2043.36
2452508,46359,33,861,16283,1985,447,1,1,1460,92,14.62,24.12,10.37,57.24,954.04,1345.04,2219.04,53.80,57.24,896.80,950.60,-448.24
2452508,46359,127,861,16283,1985,447,1,2,1460,47,11.42,15.64,3.12,0.00,146.64,536.74,735.08,13.19,0.00,146.64,159.83,-390.10
2452508,46359,48,861,16283,1985,447,1,2,1460,11,30.49,57.62,14.40,0.00,158.40,335.39,633.82,11.08,0.00,158.40,169.48,-176.99
2452508,46359,180,861,16283,1985,447,1,1,1460,69,46.97,53.07,41.92,0.00,2892.48,3240.93,3661.83,0.00,0.00,2892.48,2892.48,-348.45
,,75,,,,447,1,3,1460,,24.18,38.92,,,,,,16.25,0.00,,,
2452508,46359,90,861,16283,1985,447,1,3,1460,74,80.91,87.38,15.72,0.00,1163.28,5987.34,6466.12,69.79,0.00,1163.28,1233.07,-4824.06
2452508,46359,25,861,16283,1985,447,1,1,1460,67,51.78,69.90,7.68,0.00,514.56,3469.26,4683.30,15.43,0.00,514.56,529.99,-2954.70
2452508,46359,111,861,16283,1985,447,1,2,1460,96,28.67,55.61,52.27,0.00,5017.92,2752.32,5338.56,0.00,0.00,5017.92,5017.92,2265.60
2452508,46359,91,861,16283,1985,447,1,1,1460,10,84.37,86.05,36.14,0.00,361.40,843.70,860.50,14.45,0.00,361.40,375.85,-482.30
2452508,46359,81,861,16283,1985,447,1,3,1460,9,39.30,68.77,7.56,0.00,68.04,353.70,618.93,1.36,0.00,68.04,69.40,-285.66
,46359,87,861,,1985,,1,1,1460,3,,67.35,47.81,,143.43,102.57,202.05,4.30,0.00,143.43,,40.86
2452508,46359,123,861,16283,1985,447,1,2,1460,1,61.74,112.98,107.33,105.18,107.33,61.74,112.98,0.04,105.18,2.15,2.19,-59.59
2452508,46359,85,,,,447,,3,1460,,,82.73,57.91,,,,4301.96,,,3011.32,3011.32,44.20
2452508,46359,171,861,16283,1985,,1,1,1460,,87.10,,49.21,114.16,196.84,348.40,,5.78,114.16,82.68,,-265.72
2452508,46359,108,861,16283,1985,447,1,1,1460,98,2.98,4.52,2.62,0.00,256.76,292.04,442.96,7.70,0.00,256.76,264.46,-35.28
2452508,46359,157,861,16283,1985,447,1,3,1460,39,51.26,68.17,42.94,0.00,1674.66,1999.14,2658.63,100.47,0.00,1674.66,1775.13,-324.48
2451176,35945,157,369,3719,4206,148,1,1,1461,94,41.09,52.18,19.30,0.00,1814.20,3862.46,4904.92,90.71,0.00,1814.20,1904.91,-2048.26
2451176,35945,145,369,3719,4206,148,1,1,1461,1,93.19,147.24,94.23,0.00,94.23,93.19,147.24,7.53,0.00,94.23,101.76,1.04
2451176,35945,61,369,3719,4206,148,1,1,1461,78,55.85,97.17,1.94,0.00,151.32,4356.30,7579.26,7.56,0.00,151.32,158.88,-4204.98
2451176,35945,56,369,3719,4206,148,1,2,1461,56,67.13,131.57,11.84,0.00,663.04,3759.28,7367.92,53.04,0.00,663.04,716.08,-3096.24
2451176,35945,55,369,3719,4206,148,1,2,1461,51,11.45,18.32,0.54,0.00,27.54,583.95,934.32,2.20,0.00,27.54,29.74,-556.41
2451176,35945,124,369,3719,4206,148,1,3,1461,48,54.22,100.84,83.69,0.00,4017.12,2602.56,4840.32,321.36,0.00,4017.12,4338.48,1414.56
2451176,35945,175,369,3719,4206,148,1,1,1461,16,6.54,11.18,7.04,0.00,112.64,104.64,178.88,2.25,0.00,112.64,114.89,8.00
2451176,35945,13,369,3719,4206,148,1,3,1461,49,34.73,59.04,49.00,1416.59,2401.00,1701.77,2892.96,39.37,1416.59,984.41,1023.78,-717.36
2451176,35945,148,369,3719,4206,148,1,2,1461,5,21.70,39.92,10.77,0.00,53.85,108.50,199.60,0.00,0.00,53.85,53.85,-54.65
2451176,35945,116,369,3719,4206,148,1,3,1461,83,88.97,173.49,72.86,0.00,6047.38,7384.51,14399.67,544.26,0.00,6047.38,6591.64,-1337.13
2451176,35945,68,369,3719,4206,148,1,1,1461,61,9.24,9.51,1.33,19.47,81.13,563.64,580.11,0.61,19.47,61.66,62.27,-501.98
2451176,35945,151,369,3719,4206,148,1,3,1461,70,83.69,92.05,0.92,57.31,64.40,5858.30,6443.50,0.35,57.31,7.09,7.44,-5851.21
2451176,35945,67,369,3719,4206,148,1,3,1461,80,66.98,120.56,40.99,0.00,3279.20,5358.40,9644.80,0.00,0.00,3279.20,3279.20,-2079.20
2451176,35945,50,369,3719,4206,148,1,3,1461,30,60.52,75.04,11.25,0.00,337.50,1815.60,2251.20,13.50,0.00,337.50,351.00,-1478.10
2451529,63056,16,92,9447,1067,331,,,1462,12,25.95,29.06,15.98,,191.76,,,,40.26,,165.13,-159.90
2451529,63056,7,92,9447,1067,331,1,3,1462,3,54.99,73.68,33.15,0.00,99.45,164.97,221.04,7.95,0.00,99.45,107.40,-65.52
2451529,63056,172,92,9447,1067,331,1,3,1462,5,70.36,99.20,8.92,0.00,44.60,351.80,496.00,0.89,0.00,44.60,45.49,-307.20
2451529,63056,98,,9447,,,1,3,1462,,5.39,10.40,7.28,102.35,,199.43,384.80,,,167.01,180.37,-32.42
2451529,63056,73,92,9447,1067,331,1,2,1462,97,64.29,120.22,97.37,0.00,9444.89,6236.13,11661.34,283.34,0.00,9444.89,9728.23,3208.76
2451529,63056,70,92,9447,1067,331,1,2,1462,26,75.15,142.78,127.07,0.00,3303.82,1953.90,3712.28,132.15,0.00,3303.82,3435.97,1349.92
2451529,63056,134,92,9447,1067,331,1,3,1462,13,12.55,13.80,9.93,0.00,129.09,163.15,179.40,10.32,0.00,129.09,139.41,-34.06
2451529,63056,100,92,9447,1067,331,1,1,1462,80,41.11,53.44,47.56,0.00,3804.80,3288.80,4275.20,114.14,0.00,3804.80,3918.94,516.00
2451529,63056,26,92,9447,1067,331,1,1,1462,20,86.14,123.18,32.02,0.00,640.40,1722.80,2463.60,0.00,0.00,640.40,640.40,-1082.40
2451529,63056,22,92,9447,1067,331,1,1,1462,59,51.98,92.52,5.55,0.00,327.45,3066.82,5458.68,16.37,0.00,327.45,343.82,-2739.37
2451485,70907,124,230,186,4718,309,1,2,1463,19,73.33,107.06,98.49,0.00,1871.31,1393.27,2034.14,18.71,0.00,1871.31,1890.02,478.04
2451485,70907,175,230,186,4718,309,1,2,1463,55,88.34,93.64,71.16,0.00,3913.80,4858.70,5150.20,352.24,0.00,3913.80,4266.04,-944.90
2451485,70907,13,230,186,4718,309,1,1,1463,36,2.46,4.92,1.52,0.00,54.72,88.56,177.12,3.83,0.00,54.72,58.55,-33.84
2451485,70907,148,230,186,4718,309,1,1,1463,38,25.70,32.89,7.56,0.00,287.28,976.60,1249.82,11.49,0.00,287.28,298.77,-689.32
2451485,70907,116,230,186,4718,309,1,1,1463,17,63.78,100.13,56.07,0.00,953.19,1084.26,1702.21,38.12,0.00,953.19,991.31,-131.07
2451485,70907,68,230,186,4718,309,1,1,1463,63,50.84,58.46,14.61,0.00,920.43,3202.92,3682.98,64.43,0.00,920.43,984.86,-2282.49
2451485,70907,151,230,186,4718,309,1,1,1463,50,45.48,61.39,21.48,0.00,1074.00,2274.00,3069.50,42.96,0.00,1074.00,1116.96,-1200.00
2451485,70907,67,230,186,4718,309,1,1,1463,89,52.01,98.29,68.80,0.00,6123.20,4628.89,8747.81,489.85,0.00,6123.20,6613.05,1494.31
2451485,70907,50,230,186,4718,309,1,2,1463,85,98.12,156.01,23.40,0.00,1989.00,8340.20,13260.85,159.12,0.00,1989.00,2148.12,-6351.20
2451485,70907,109,230,186,4718,309,1,1,1463,9,15.91,24.50,14.70,63.50,132.30,143.19,220.50,2.75,63.50,68.80,71.55,-74.39
2451485,70907,160,230,186,4718,309,1,2,1463,66,20.23,37.62,35.36,0.00,2333.76,1335.18,2482.92,70.01,0.00,2333.76,2403.77,998.58
2451485,70907,130,230,186,4718,309,1,3,1463,22,56.30,99.65,2.98,0.00,65.56,1238.60,2192.30,5.90,0.00,65.56,71.46,-1173.04
2451485,70907,44,230,186,4718,309,1,3,1463,9,70.29,78.72,30.70,0.00,276.30,632.61,708.48,24.86,0.00,276.30,301.16,-356.31
