customer_id,name,segment,region,signup_date
C021979,Customer 21979,Home Office,West,2023-11-30
C021980,Customer 21980,Home Office,Central,2024-06-13
C021981,Customer 21981,Consumer,East,2024-10-17
C021982,Customer 21982,Small Business,North,2023-01-30
C021983,Customer 21983,Corporate,North,2024-10-21
C021984,Customer 21984,Corporate,East,2023-02-06
C021985,Customer 21985,Small Business,West,2023-04-15
C021986,Customer 21986,Corporate,North,2023-08-18
C021987,Customer 21987,Corporate,East,2023-07-12
C021988,Customer 21988,Consumer,South,2024-03-04
C021989,Customer 21989,Consumer,East,2024-04-26
C021990,Customer 21990,Home Office,West,2023-02-09
C021991,Customer 21991,Small Business,North,2024-05-02
C021992,Customer 21992,Corporate,Central,2024-07-04
C021993,Customer 21993,Home Office,East,2023-01-09
C021994,Customer 21994,Small Business,East,2024-03-21
C021995,Customer 21995,Corporate,West,2023-10-30
C021996,Customer 21996,Home Office,Central,2024-11-27
C021997,Customer 21997,Consumer,East,2024-05-16
C021998,Customer 21998,Consumer,North,2024-02-28
C021999,Customer 21999,Consumer,West,2024-05-10
C022000,Customer 22000,Consumer,Central,2024-11-26
C022001,Customer 22001,Corporate,South,2023-09-15
C022002,Customer 22002,Consumer,East,2024-02-24
C022003,Customer 22003,Home Office,Central,2024-11-06
C022004,Customer 22004,Home Office,Central,2024-05-26
C022005,Customer 22005,Consumer,Central,2024-06-03
C022006,Customer 22006,Corporate,North,2024-07-22
C022007,Customer 22007,Consumer,Central,2023-05-06
C022008,Customer 22008,Consumer,South,2024-11-06
C022009,Customer 22009,Corporate,North,2023-06-05
C022010,Customer 22010,Corporate,East,2024-03-08
C022011,Customer 22011,Consumer,North,2023-10-25
C022012,Customer 22012,Small Business,East,2024-08-27
C022013,Customer 22013,Home Office,North,2023-02-21
C022014,Customer 22014,Home Office,East,2023-11-08
C022015,Customer 22015,Corporate,West,2024-01-10
C022016,Customer 22016,Small Business,East,2023-11-16
C022017,Customer 22017,Small Business,North,2024-06-24
C022018,Customer 22018,Corporate,Central,2024-08-27
C022019,Customer 22019,Corporate,East,2024-07-17
C022020,Customer 22020,Corporate,North,2024-09-15
C022021,Customer 22021,Small Business,South,2023-04-19
C022022,Customer 22022,Consumer,West,2024-09-15
C022023,Customer 22023,Home Office,Central,2023-03-18
C022024,Customer 22024,Corporate,East,2023-05-02
C022025,Customer 22025,Consumer,West,2024-11-01
C022026,Customer 22026,Consumer,North,2024-11-12
C022027,Customer 22027,Corporate,Central,2024-02-11
C022028,Customer 22028,Home Office,West,2023-03-29
C022029,Customer 22029,Home Office,West,2024-06-24
C022030,Customer 22030,Corporate,West,2024-08-18
C022031,Customer 22031,Home Office,East,2024-08-07
C022032,Customer 22032,Consumer,South,2023-10-22
C022033,Customer 22033,Consumer,West,2024-09-29
C022034,Customer 22034,Home Office,East,2023-12-06
C022035,Customer 22035,Small Business,North,2023-11-14
C022036,Customer 22036,Home Office,West,2023-03-08
C022037,Customer 22037,Corporate,Central,2024-02-02
C022038,Customer 22038,Consumer,East,2024-03-22
C022039,Customer 22039,Small Business,Central,2023-04-25
C022040,Customer 22040,Corporate,North,2024-01-06
C022041,Customer 22041,Small Business,North,2023-04-07
C022042,Customer 22042,Consumer,South,2024-06-13
C022043,Customer 22043,Consumer,South,2023-05-02
C022044,Customer 22044,Consumer,West,2023-09-04
C022045,Customer 22045,Corporate,North,2023-08-29
C022046,Customer 22046,Consumer,Central,2023-09-27
C022047,Customer 22047,Home Office,Central,2023-11-18
C022048,Customer 22048,Corporate,East,2024-06-23
C022049,Customer 22049,Small Business,South,2024-11-09
C022050,Customer 22050,Corporate,West,2023-06-15
C022051,Customer 22051,Home Office,West,2023-04-16
C022052,Customer 22052,Consumer,South,2023-04-04
C022053,Customer 22053,Small Business,Central,2024-05-11
C022054,Customer 22054,Corporate,West,2023-05-14
C022055,Customer 22055,Consumer,North,2023-02-03
C022056,Customer 22056,Corporate,West,2024-04-13
C022057,Customer 22057,Corporate,South,2024-03-29
C022058,Customer 22058,Home Office,West,2024-02-04
C022059,Customer 22059,Home Office,South,2024-08-04
C022060,Customer 22060,Home Office,North,2023-03-20
C022061,Customer 22061,Small Business,South,2024-03-26
C022062,Customer 22062,Consumer,West,2023-02-07
C022063,Customer 22063,Consumer,North,2023-08-25
C022064,Customer 22064,Corporate,West,2024-07-21
C022065,Customer 22065,Consumer,Central,2023-02-22
C022066,Customer 22066,Consumer,South,2023-03-09
C022067,Customer 22067,Corporate,South,2023-02-24
C022068,Customer 22068,Consumer,North,2024-07-28
C022069,Customer 22069,Home Office,East,2023-06-22
C022070,Customer 22070,Consumer,East,2023-10-27
C022071,Customer 22071,Consumer,North,2023-09-19
C022072,Customer 22072,Small Business,Central,2023-09-22
C022073,Customer 22073,Corporate,East,2024-08-17
C022074,Customer 22074,Consumer,Central,2023-12-17
C022075,Customer 22075,Consumer,Central,2024-06-22
C022076,Customer 22076,Home Office,Central,2023-09-16
C022077,Customer 22077,Home Office,Central,2023-11-23
C022078,Customer 22078,Consumer,South,2024-08-18
C022079,Customer 22079,Home Office,Central,2023-03-09
C022080,Customer 22080,Corporate,South,2024-11-25
C022081,Customer 22081,Home Office,Central,2023-07-12
C022082,Customer 22082,Consumer,North,2024-10-31
C022083,Customer 22083,Consumer,South,2024-06-25
C022084,Customer 22084,Corporate,Central,2024-03-19
C022085,Customer 22085,Consumer,West,2024-06-08
C022086,Customer 22086,Small Business,West,2024-08-17
C022087,Customer 22087,Home Office,South,2024-03-29
C022088,Customer 22088,Corporate,North,2024-11-25
C022089,Customer 22089,Consumer,East,2023-12-09
C022090,Customer 22090,Consumer,North,2024-07-28
C022091,Customer 22091,Corporate,Central,2023-01-03
C022092,Customer 22092,Home Office,North,2023-08-12
C022093,Customer 22093,Corporate,Central,2023-06-08
C022094,Customer 22094,Corporate,Central,2024-01-04
C022095,Customer 22095,Consumer,South,2023-04-29
C022096,Customer 22096,Corporate,East,2023-12-23
C022097,Customer 22097,Corporate,West,2023-01-08
C022098,Customer 22098,Small Business,North,2023-10-21
C022099,Customer 22099,Consumer,North,2024-04-25
C022100,Customer 22100,Consumer,Central,2023-03-27
C022101,Customer 22101,Small Business,East,2024-04-21
C022102,Customer 22102,Home Office,Central,2024-07-11
C022103,Customer 22103,Small Business,East,2023-06-24
C022104,Customer 22104,Corporate,North,2023-04-12
C022105,Customer 22105,Home Office,East,2024-11-13
C022106,Customer 22106,Home Office,North,2024-05-14
C022107,Customer 22107,Corporate,South,2023-01-06
C022108,Customer 22108,Small Business,East,2024-04-09
C022109,Customer 22109,Home Office,North,2023-02-28
C022110,Customer 22110,Small Business,South,2023-05-18
C022111,Customer 22111,Consumer,East,2023-01-05
C022112,Customer 22112,Home Office,North,2023-02-25
C022113,Customer 22113,Consumer,North,2023-03-31
C022114,Customer 22114,Corporate,West,2024-10-03
C022115,Customer 22115,Consumer,Central,2024-09-04
C022116,Customer 22116,Corporate,South,2024-03-17
C022117,Customer 22117,Consumer,East,2023-12-15
C022118,Customer 22118,Small Business,Central,2023-01-03
C022119,Customer 22119,Corporate,South,2024-03-19
C022120,Customer 22120,Corporate,Central,2023-01-04
C022121,Customer 22121,Home Office,Central,2024-08-12
C022122,Customer 22122,Consumer,South,2023-12-27
C022123,Customer 22123,Small Business,East,2024-09-10
C022124,Customer 22124,Small Business,South,2023-04-16
C022125,Customer 22125,Home Office,West,2023-04-27
C022126,Customer 22126,Corporate,South,2023-01-19
C022127,Customer 22127,Corporate,North,2023-05-29
C022128,Customer 22128,Corporate,West,2023-09-11
C022129,Customer 22129,Small Business,South,2024-09-28
C022130,Customer 22130,Home Office,Central,2023-09-03
C022131,Customer 22131,Corporate,East,2023-03-12
C022132,Customer 22132,Home Office,Central,2024-09-23
C022133,Customer 22133,Corporate,East,2024-06-29
C022134,Customer 22134,Small Business,South,2023-08-29
C022135,Customer 22135,Corporate,East,2023-01-05
C022136,Customer 22136,Corporate,East,2023-06-19
C022137,Customer 22137,Consumer,North,2023-02-27
C022138,Customer 22138,Corporate,East,2024-03-10
C022139,Customer 22139,Small Business,North,2023-03-26
C022140,Customer 22140,Small Business,East,2023-01-07
C022141,Customer 22141,Home Office,South,2024-04-02
C022142,Customer 22142,Corporate,South,2024-04-15
C022143,Customer 22143,Consumer,South,2024-03-05
C022144,Customer 22144,Corporate,South,2024-11-05
C022145,Customer 22145,Home Office,West,2024-09-20
C022146,Customer 22146,Small Business,Central,2024-11-07
C022147,Customer 22147,Home Office,West,2023-10-10
C022148,Customer 22148,Home Office,West,2023-04-20
C022149,Customer 22149,Corporate,East,2024-11-16
C022150,Customer 22150,Home Office,East,2023-12-13
C022151,Customer 22151,Home Office,Central,2023-10-30
C022152,Customer 22152,Home Office,South,2023-04-27
C022153,Customer 22153,Corporate,South,2024-03-20
C022154,Customer 22154,Home Office,North,2023-02-12
C022155,Customer 22155,Consumer,West,2023-11-18
C022156,Customer 22156,Consumer,North,2023-03-22
C022157,Customer 22157,Small Business,Central,2024-08-27
C022158,Customer 22158,Consumer,South,2023-05-24
C022159,Customer 22159,Small Business,Central,2024-01-24
C022160,Customer 22160,Small Business,North,2024-09-26
C022161,Customer 22161,Corporate,South,2024-02-17
C022162,Customer 22162,Small Business,East,2023-09-17
C022163,Customer 22163,Small Business,Central,2023-03-19
C022164,Customer 22164,Home Office,Central,2024-01-19
C022165,Customer 22165,Small Business,North,2024-10-21
C022166,Customer 22166,Home Office,Central,2024-05-11
C022167,Customer 22167,Small Business,Central,2024-04-23
C022168,Customer 22168,Small Business,East,2023-03-15
C022169,Customer 22169,Consumer,North,2024-03-07
C022170,Customer 22170,Consumer,West,2024-03-19
C022171,Customer 22171,Small Business,Central,2024-04-21
C022172,Customer 22172,Corporate,East,2024-02-06
C022173,Customer 22173,Consumer,South,2024-04-14
C022174,Customer 22174,Consumer,West,2024-06-17
C022175,Customer 22175,Small Business,West,2024-03-12
C022176,Customer 22176,Small Business,South,2023-06-11
C022177,Customer 22177,Home Office,East,2024-01-20
C022178,Customer 22178,Small Business,North,2024-04-04
C022179,Customer 22179,Small Business,West,2023-05-22
C022180,Customer 22180,Home Office,Central,2023-08-30
C022181,Customer 22181,Small Business,South,2024-11-09
C022182,Customer 22182,Home Office,North,2024-04-15
C022183,Customer 22183,Consumer,South,2024-07-29
C022184,Customer 22184,Corporate,Central,2024-05-18
C022185,Customer 22185,Corporate,West,2023-04-27
C022186,Customer 22186,Corporate,East,2024-09-02
C022187,Customer 22187,Consumer,Central,2024-07-30
C022188,Customer 22188,Corporate,North,2023-05-02
C022189,Customer 22189,Home Office,West,2024-08-22
C022190,Customer 22190,Small Business,West,2024-07-25
C022191,Customer 22191,Consumer,East,2023-05-05
C022192,Customer 22192,Small Business,Central,2023-05-19
C022193,Customer 22193,Small Business,West,2024-05-03
C022194,Customer 22194,Consumer,North,2024-04-25
C022195,Customer 22195,Home Office,Central,2023-01-17
C022196,Customer 22196,Consumer,East,2024-10-16
C022197,Customer 22197,Corporate,North,2023-07-18
C022198,Customer 22198,Consumer,North,2023-10-13
C022199,Customer 22199,Corporate,South,2023-08-24
C022200,Customer 22200,Consumer,East,2024-07-15
C022201,Customer 22201,Consumer,West,2024-08-20
C022202,Customer 22202,Corporate,West,2024-08-02
C022203,Customer 22203,Home Office,East,2024-04-07
C022204,Customer 22204,Home Office,North,2023-11-22
C022205,Customer 22205,Home Office,South,2023-05-23
C022206,Customer 22206,Small Business,South,2024-06-19
C022207,Customer 22207,Small Business,Central,2023-09-05
C022208,Customer 22208,Corporate,East,2023-10-03
C022209,Customer 22209,Corporate,South,2024-11-02
C022210,Customer 22210,Consumer,West,2023-03-17
C022211,Customer 22211,Corporate,North,2024-05-04
C022212,Customer 22212,Corporate,East,2024-07-02
C022213,Customer 22213,Consumer,South,2024-11-08
C022214,Customer 22214,Home Office,North,2024-10-03
C022215,Customer 22215,Corporate,West,2024-06-18
C022216,Customer 22216,Consumer,East,2023-12-28
C022217,Customer 22217,Home Office,West,2023-10-31
C022218,Customer 22218,Small Business,North,2023-01-09
C022219,Customer 22219,Home Office,South,2023-10-01
C022220,Customer 22220,Corporate,North,2023-09-17
C022221,Customer 22221,Home Office,North,2023-11-11
C022222,Customer 22222,Consumer,East,2024-04-14
C022223,Customer 22223,Small Business,West,2024-09-09
C022224,Customer 22224,Home Office,West,2024-03-15
C022225,Customer 22225,Small Business,South,2023-12-01
C022226,Customer 22226,Consumer,North,2023-09-17
C022227,Customer 22227,Corporate,North,2024-08-22
C022228,Customer 22228,Home Office,South,2024-02-18
C022229,Customer 22229,Consumer,South,2023-07-16
C022230,Customer 22230,Consumer,West,2024-05-19
C022231,Customer 22231,Home Office,Central,2023-12-15
C022232,Customer 22232,Corporate,Central,2023-07-15
C022233,Customer 22233,Consumer,East,2023-12-31
C022234,Customer 22234,Home Office,Central,2024-02-11
C022235,Customer 22235,Small Business,South,2023-11-11
C022236,Customer 22236,Consumer,South,2023-01-08
C022237,Customer 22237,Consumer,North,2024-03-08
C022238,Customer 22238,Home Office,North,2023-07-25
C022239,Customer 22239,Corporate,East,2023-05-23
C022240,Customer 22240,Small Business,Central,2024-06-12
C022241,Customer 22241,Consumer,Central,2023-03-23
C022242,Customer 22242,Home Office,Central,2024-04-22
C022243,Customer 22243,Consumer,Central,2024-01-25
C022244,Customer 22244,Corporate,South,2023-04-27
C022245,Customer 22245,Corporate,Central,2023-09-04
C022246,Customer 22246,Corporate,West,2024-01-14
C022247,Customer 22247,Consumer,South,2024-10-28
C022248,Customer 22248,Small Business,South,2024-04-16
C022249,Customer 22249,Corporate,East,2024-09-10
C022250,Customer 22250,Consumer,West,2023-03-15
C022251,Customer 22251,Consumer,North,2023-09-04
C022252,Customer 22252,Corporate,North,2023-12-29
C022253,Customer 22253,Corporate,South,2024-08-17
C022254,Customer 22254,Corporate,West,2024-06-28
C022255,Customer 22255,Home Office,West,2024-04-13
C022256,Customer 22256,Home Office,East,2024-09-20
C022257,Customer 22257,Consumer,South,2024-08-17
C022258,Customer 22258,Home Office,West,2023-01-01
C022259,Customer 22259,Small Business,North,2024-03-16
C022260,Customer 22260,Consumer,West,2023-05-19
C022261,Customer 22261,Small Business,North,2023-07-14
C022262,Customer 22262,Home Office,North,2024-03-05
C022263,Customer 22263,Home Office,South,2024-04-06
C022264,Customer 22264,Small Business,East,2023-05-09
C022265,Customer 22265,Corporate,East,2024-09-08
C022266,Customer 22266,Small Business,South,2024-07-04
C022267,Customer 22267,Consumer,West,2024-08-29
C022268,Customer 22268,Small Business,East,2024-01-10
C022269,Customer 22269,Home Office,North,2023-02-10
C022270,Customer 22270,Home Office,North,2024-08-21
C022271,Customer 22271,Corporate,West,2023-07-15
C022272,Customer 22272,Home Office,South,2024-02-29
C022273,Customer 22273,Home Office,East,2024-09-16
C022274,Customer 22274,Small Business,North,2023-04-15
C022275,Customer 22275,Small Business,North,2023-11-27
C022276,Customer 22276,Home Office,South,2024-01-29
C022277,Customer 22277,Consumer,East,2023-03-22
C022278,Customer 22278,Small Business,East,2023-11-30
C022279,Customer 22279,Consumer,South,2024-03-03
C022280,Customer 22280,Consumer,North,2024-11-24
C022281,Customer 22281,Home Office,East,2024-08-09
C022282,Customer 22282,Home Office,Central,2024-07-30
C022283,Customer 22283,Consumer,West,2023-06-02
C022284,Customer 22284,Home Office,North,2023-01-05
C022285,Customer 22285,Consumer,East,2024-09-22
C022286,Customer 22286,Consumer,North,2024-04-30
C022287,Customer 22287,Corporate,Central,2024-09-14
C022288,Customer 22288,Consumer,South,2023-02-13
C022289,Customer 22289,Corporate,Central,2024-09-24
C022290,Customer 22290,Small Business,West,2024-01-24
C022291,Customer 22291,Corporate,East,2024-04-30
C022292,Customer 22292,Home Office,South,2024-05-12
C022293,Customer 22293,Small Business,Central,2024-05-01
C022294,Customer 22294,Small Business,Central,2024-01-20
C022295,Customer 22295,Small Business,West,2024-08-12
C022296,Customer 22296,Consumer,South,2023-01-08
C022297,Customer 22297,Home Office,North,2024-03-27
C022298,Customer 22298,Small Business,South,2024-07-31
C022299,Customer 22299,Corporate,East,2023-03-04
C022300,Customer 22300,Consumer,East,2023-11-30
C022301,Customer 22301,Home Office,North,2023-06-25
C022302,Customer 22302,Consumer,West,2023-04-30
C022303,Customer 22303,Corporate,East,2024-06-11
C022304,Customer 22304,Home Office,East,2024-09-07
C022305,Customer 22305,Home Office,Central,2023-12-01
C022306,Customer 22306,Corporate,North,2024-08-09
C022307,Customer 22307,Small Business,East,2023-04-14
C022308,Customer 22308,Corporate,South,2024-05-02
C022309,Customer 22309,Home Office,South,2023-05-06
C022310,Customer 22310,Home Office,North,2024-09-21
C022311,Customer 22311,Corporate,East,2023-07-02
C022312,Customer 22312,Small Business,West,2023-12-13
C022313,Customer 22313,Consumer,Central,2024-06-04
C022314,Customer 22314,Corporate,East,2023-03-24
C022315,Customer 22315,Small Business,North,2024-10-07
C022316,Customer 22316,Corporate,Central,2023-12-17
C022317,Customer 22317,Corporate,Central,2024-08-25
C022318,Customer 22318,Corporate,West,2023-08-10
C022319,Customer 22319,Consumer,North,2024-05-26
C022320,Customer 22320,Corporate,South,2024-08-26
C022321,Customer 22321,Consumer,East,2024-06-18
C022322,Customer 22322,Small Business,Central,2024-06-14
C022323,Customer 22323,Corporate,Central,2024-06-04
C022324,Customer 22324,Consumer,North,2023-12-21
C022325,Customer 22325,Consumer,West,2024-02-19
C022326,Customer 22326,Home Office,East,2023-03-20
C022327,Customer 22327,Home Office,Central,2024-07-19
C022328,Customer 22328,Home Office,South,2023-03-07
C022329,Customer 22329,Corporate,Central,2024-04-04
C022330,Customer 22330,Corporate,North,2023-06-27
C022331,Customer 22331,Corporate,South,2023-10-12
C022332,Customer 22332,Corporate,North,2024-02-01
C022333,Customer 22333,Consumer,North,2023-04-06
C022334,Customer 22334,Consumer,North,2024-01-27
C022335,Customer 22335,Consumer,East,2024-09-15
C022336,Customer 22336,Home Office,Central,2024-02-17
C022337,Customer 22337,Small Business,East,2024-09-18
C022338,Customer 22338,Corporate,Central,2024-04-24
C022339,Customer 22339,Small Business,South,2023-10-20
C022340,Customer 22340,Consumer,North,2024-07-07
C022341,Customer 22341,Corporate,West,2023-06-03
C022342,Customer 22342,Small Business,Central,2024-05-02
C022343,Customer 22343,Consumer,West,2024-10-20
C022344,Customer 22344,Consumer,South,2023-06-13
C022345,Customer 22345,Corporate,North,2024-08-27
C022346,Customer 22346,Home Office,West,2024-04-19
C022347,Customer 22347,Consumer,East,2024-08-31
C022348,Customer 22348,Corporate,West,2024-08-03
C022349,Customer 22349,Small Business,South,2024-06-29
C022350,Customer 22350,Small Business,East,2023-10-20
C022351,Customer 22351,Small Business,North,2024-02-13
C022352,Customer 22352,Consumer,Central,2024-09-13
C022353,Customer 22353,Corporate,Central,2024-01-05
C022354,Customer 22354,Home Office,East,2023-05-13
C022355,Customer 22355,Consumer,East,2023-08-13
C022356,Customer 22356,Home Office,South,2024-04-22
C022357,Customer 22357,Consumer,South,2024-07-07
C022358,Customer 22358,Small Business,West,2023-09-10
C022359,Customer 22359,Corporate,Central,2023-03-19
C022360,Customer 22360,Corporate,North,2024-03-17
C022361,Customer 22361,Corporate,Central,2023-11-02
C022362,Customer 22362,Small Business,East,2024-06-27
C022363,Customer 22363,Corporate,East,2024-09-18
C022364,Customer 22364,Consumer,North,2023-07-15
C022365,Customer 22365,Consumer,East,2023-10-15
C022366,Customer 22366,Home Office,West,2023-05-04
C022367,Customer 22367,Consumer,Central,2024-08-19
C022368,Customer 22368,Corporate,North,2024-09-12
C022369,Customer 22369,Consumer,West,2024-01-29
C022370,Customer 22370,Consumer,East,2024-06-29
C022371,Customer 22371,Consumer,North,2024-05-02
C022372,Customer 22372,Consumer,South,2023-06-10
C022373,Customer 22373,Corporate,South,2023-04-02
C022374,Customer 22374,Small Business,West,2023-06-17
C022375,Customer 22375,Small Business,West,2023-12-02
C022376,Customer 22376,Small Business,Central,2024-05-25
C022377,Customer 22377,Consumer,South,2023-09-19
C022378,Customer 22378,Consumer,Central,2023-05-06
C022379,Customer 22379,Small Business,West,2024-10-17
C022380,Customer 22380,Home Office,North,2023-04-02
C022381,Customer 22381,Corporate,West,2023-09-21
C022382,Customer 22382,Corporate,Central,2023-06-21
C022383,Customer 22383,Corporate,Central,2023-12-17
C022384,Customer 22384,Home Office,South,2023-10-16
C022385,Customer 22385,Corporate,South,2023-12-08
C022386,Customer 22386,Consumer,South,2024-01-23
C022387,Customer 22387,Corporate,North,2024-03-28
C022388,Customer 22388,Consumer,South,2023-02-20
C022389,Customer 22389,Home Office,Central,2023-11-05
C022390,Customer 22390,Home Office,West,2023-02-20
C022391,Customer 22391,Home Office,Central,2024-09-11
C022392,Customer 22392,Consumer,Central,2023-10-14
C022393,Customer 22393,Consumer,East,2024-05-04
C022394,Customer 22394,Consumer,North,2023-12-23
C022395,Customer 22395,Corporate,East,2024-05-17
C022396,Customer 22396,Corporate,North,2023-10-19
C022397,Customer 22397,Corporate,South,2024-04-14
C022398,Customer 22398,Consumer,Central,2023-07-29
C022399,Customer 22399,Home Office,East,2024-07-16
C022400,Customer 22400,Consumer,North,2024-10-05
C022401,Customer 22401,Home Office,North,2023-09-27
C022402,Customer 22402,Small Business,South,2023-02-19
C022403,Customer 22403,Small Business,West,2024-09-05
C022404,Customer 22404,Small Business,South,2023-07-14
C022405,Customer 22405,Corporate,South,2023-12-16
C022406,Customer 22406,Small Business,North,2023-12-18
C022407,Customer 22407,Corporate,Central,2023-12-17
C022408,Customer 22408,Corporate,Central,2023-12-03
C022409,Customer 22409,Consumer,West,2024-02-26
C022410,Customer 22410,Small Business,West,2023-06-09
C022411,Customer 22411,Consumer,East,2024-09-17
C022412,Customer 22412,Corporate,West,2024-05-07
C022413,Customer 22413,Small Business,Central,2024-06-09
C022414,Customer 22414,Small Business,Central,2024-03-17
C022415,Customer 22415,Small Business,Central,2023-03-23
C022416,Customer 22416,Consumer,West,2023-10-10
C022417,Customer 22417,Small Business,East,2023-07-08
C022418,Customer 22418,Home Office,South,2024-04-23
C022419,Customer 22419,Small Business,Central,2023-10-17
C022420,Customer 22420,Corporate,Central,2023-04-16
C022421,Customer 22421,Corporate,Central,2024-08-08
C022422,Customer 22422,Home Office,South,2024-04-14
C022423,Customer 22423,Home Office,East,2024-06-20
C022424,Customer 22424,Home Office,North,2023-05-20
C022425,Customer 22425,Small Business,Central,2024-03-25
C022426,Customer 22426,Home Office,North,2023-05-20
C022427,Customer 22427,Home Office,North,2024-11-14
C022428,Customer 22428,Home Office,North,2024-05-15
C022429,Customer 22429,Corporate,South,2023-02-25
C022430,Customer 22430,Corporate,North,2023-03-30
C022431,Customer 22431,Corporate,East,2023-11-14
C022432,Customer 22432,Small Business,South,2023-06-15
C022433,Customer 22433,Home Office,East,2024-09-06
C022434,Customer 22434,Corporate,South,2024-02-26
C022435,Customer 22435,Small Business,East,2024-05-11
C022436,Customer 22436,Home Office,East,2024-08-12
C022437,Customer 22437,Corporate,East,2023-08-29
C022438,Customer 22438,Corporate,West,2024-05-06
C022439,Customer 22439,Corporate,North,2024-10-12
C022440,Customer 22440,Corporate,West,2024-06-27
C022441,Customer 22441,Corporate,North,2023-08-27
C022442,Customer 22442,Consumer,West,2024-04-15
C022443,Customer 22443,Consumer,West,2023-02-07
C022444,Customer 22444,Home Office,East,2023-09-09
C022445,Customer 22445,Corporate,East,2023-06-11
C022446,Customer 22446,Small Business,North,2024-09-01
C022447,Customer 22447,Home Office,East,2024-03-09
C022448,Customer 22448,Home Office,South,2024-01-14
C022449,Customer 22449,Corporate,North,2024-04-11
C022450,Customer 22450,Corporate,North,2023-03-30
C022451,Customer 22451,Small Business,South,2023-01-26
C022452,Customer 22452,Small Business,West,2023-12-23
C022453,Customer 22453,Home Office,East,2023-05-07
C022454,Customer 22454,Small Business,Central,2023-02-15
C022455,Customer 22455,Small Business,North,2023-10-05
C022456,Customer 22456,Home Office,South,2024-08-08
C022457,Customer 22457,Small Business,West,2023-08-16
C022458,Customer 22458,Home Office,West,2024-04-17
C022459,Customer 22459,Home Office,North,2023-09-21
C022460,Customer 22460,Small Business,East,2024-01-17
C022461,Customer 22461,Small Business,Central,2024-09-03
C022462,Customer 22462,Corporate,North,2024-02-02
C022463,Customer 22463,Corporate,Central,2024-02-14
C022464,Customer 22464,Small Business,Central,2023-08-20
C022465,Customer 22465,Corporate,South,2024-05-18
C022466,Customer 22466,Corporate,West,2024-07-10
C022467,Customer 22467,Small Business,South,2024-04-04
C022468,Customer 22468,Corporate,North,2023-01-13
C022469,Customer 22469,Corporate,South,2024-01-29
C022470,Customer 22470,Home Office,East,2023-05-27
C022471,Customer 22471,Consumer,East,2024-02-07
C022472,Customer 22472,Small Business,West,2023-09-22
C022473,Customer 22473,Home Office,North,2024-06-02
C022474,Customer 22474,Consumer,West,2024-05-06
C022475,Customer 22475,Home Office,Central,2023-11-04
C022476,Customer 22476,Consumer,Central,2024-01-28
C022477,Customer 22477,Small Business,North,2023-04-09
C022478,Customer 22478,Corporate,East,2023-11-19
C022479,Customer 22479,Consumer,South,2023-10-15
C022480,Customer 22480,Corporate,East,2023-02-07
C022481,Customer 22481,Corporate,North,2024-05-12
C022482,Customer 22482,Corporate,North,2024-01-27
C022483,Customer 22483,Home Office,Central,2024-05-29
C022484,Customer 22484,Corporate,West,2023-05-20
C022485,Customer 22485,Home Office,West,2023-02-19
C022486,Customer 22486,Small Business,North,2024-09-08
C022487,Customer 22487,Home Office,Central,2024-11-14
C022488,Customer 22488,Home Office,South,2023-10-17
C022489,Customer 22489,Corporate,West,2024-09-25
C022490,Customer 22490,Home Office,South,2024-01-24
C022491,Customer 22491,Small Business,Central,2023-05-30
C022492,Customer 22492,Corporate,North,2024-02-27
C022493,Customer 22493,Small Business,West,2023-09-14
C022494,Customer 22494,Small Business,West,2024-08-27
C022495,Customer 22495,Home Office,East,2024-11-02
C022496,Customer 22496,Consumer,West,2023-01-31
C022497,Customer 22497,Small Business,North,2023-06-30
C022498,Customer 22498,Corporate,West,2024-01-31
C022499,Customer 22499,Corporate,East,2023-10-12
C022500,Customer 22500,Consumer,East,2023-09-19
C022501,Customer 22501,Corporate,South,2023-11-20
C022502,Customer 22502,Small Business,West,2024-09-02
C022503,Customer 22503,Corporate,North,2024-02-03
C022504,Customer 22504,Consumer,West,2023-06-12
C022505,Customer 22505,Small Business,West,2023-11-01
C022506,Customer 22506,Home Office,South,2024-02-29
C022507,Customer 22507,Small Business,East,2024-02-04
C022508,Customer 22508,Corporate,South,2024-03-27
C022509,Customer 22509,Consumer,South,2024-03-25
C022510,Customer 22510,Consumer,Central,2023-03-03
C022511,Customer 22511,Corporate,Central,2024-08-24
C022512,Customer 22512,Consumer,East,2023-09-04
C022513,Customer 22513,Small Business,Central,2023-09-05
C022514,Customer 22514,Small Business,East,2023-10-23
C022515,Customer 22515,Small Business,Central,2023-12-12
C022516,Customer 22516,Home Office,North,2024-04-10
C022517,Customer 22517,Home Office,East,2023-09-25
C022518,Customer 22518,Corporate,East,2023-04-24
C022519,Customer 22519,Small Business,Central,2023-03-16
C022520,Customer 22520,Corporate,East,2024-07-03
C022521,Customer 22521,Home Office,South,2023-12-22
C022522,Customer 22522,Small Business,North,2023-11-26
C022523,Customer 22523,Home Office,Central,2024-04-21
C022524,Customer 22524,Small Business,Central,2023-12-08
C022525,Customer 22525,Home Office,South,2023-02-16
C022526,Customer 22526,Home Office,West,2024-07-04
C022527,Customer 22527,Home Office,East,2023-08-06
C022528,Customer 22528,Home Office,West,2023-12-15
C022529,Customer 22529,Consumer,Central,2023-01-10
C022530,Customer 22530,Small Business,North,2024-08-12
C022531,Customer 22531,Corporate,West,2024-03-05
C022532,Customer 22532,Consumer,East,2024-10-13
