order_id,customer_id,order_date,region,category,product,quantity,unit_price,amount,status
724,C1188,2024-12-28,North,Beauty,Sunscreen,5,29.91,149.55,completed
725,C1155,2024-02-09,South,Beauty,Serum,1,365.32,365.32,refunded
726,C1197,2024-04-07,South,Beauty,Moisturizer,5,316.4,1582.0,completed
727,C1285,2024-10-12,West,Books,Novel,5,185.39,926.95,completed
728,C1218,2024-02-23,South,Clothing,Dress,4,257.29,1029.16,pending
729,C1080,2024-09-30,Central,Sports,Water Bottle,3,279.53,838.59,completed
730,C1190,2024-07-30,West,Books,Biography,5,127.94,639.7,refunded
731,C1109,2024-07-11,Central,Books,Biography,3,481.2,1443.6,completed
732,C1203,2024-01-01,North,Home,Candle,1,263.62,263.62,completed
733,C1003,2024-06-02,South,Clothing,Jacket,1,388.04,388.04,pending
734,C1141,2024-10-10,Central,Beauty,Lip Balm,5,85.8,429.0,completed
735,C1235,2024-07-01,South,Clothing,Jacket,3,445.91,1337.73,completed
736,C1119,2024-05-11,East,Electronics,Keyboard,4,288.83,1155.32,completed
737,C1039,2024-06-15,West,Clothing,Sneakers,5,411.55,2057.75,completed
738,C1153,2024-01-20,Central,Sports,Yoga Mat,1,461.71,461.71,completed
739,C1178,2024-08-10,West,Electronics,Smartwatch,5,465.03,2325.15,pending
740,C1195,2024-01-28,East,Beauty,Serum,3,274.56,823.68,completed
741,C1167,2024-09-14,South,Clothing,T-Shirt,4,485.8,1943.2,refunded
742,C1294,2024-09-15,North,Clothing,Sneakers,3,395.31,1185.93,completed
743,C1067,2024-06-21,North,Sports,Jump Rope,1,278.58,278.58,completed
744,C1043,2024-07-23,Central,Sports,Dumbbells,2,245.64,491.28,completed
745,C1249,2024-07-21,Central,Clothing,Dress,5,498.56,2492.8,refunded
746,C1126,2024-05-04,North,Home,Blanket,3,345.51,1036.53,refunded
747,C1045,2024-02-27,West,Sports,Water Bottle,3,103.33,309.99,completed
748,C1012,2024-06-05,South,Home,Candle,4,315.35,1261.4,completed
749,C1022,2024-04-29,South,Books,Biography,2,381.28,762.56,completed
750,C1057,2024-01-28,South,Beauty,Moisturizer,3,16.72,50.16,pending
751,C1056,2024-06-05,West,Sports,Yoga Mat,3,112.4,337.2,refunded
752,C1108,2024-04-14,Central,Beauty,Sunscreen,5,246.67,1233.35,pending
753,C1072,2024-12-21,North,Sports,Jump Rope,5,31.3,156.5,completed
754,C1030,2024-05-25,South,Books,History,3,36.0,108.0,pending
755,C1004,2024-02-04,West,Books,Biography,3,433.49,1300.47,completed
756,C1149,2024-11-28,West,Clothing,Sneakers,5,488.53,2442.65,completed
757,C1161,2024-09-05,Central,Beauty,Serum,2,107.44,214.88,completed
758,C1287,2024-12-30,North,Electronics,Smartwatch,5,159.4,797.0,completed
759,C1201,2024-03-21,North,Home,Mug Set,3,316.35,949.05,completed
760,C1256,2024-05-21,North,Books,Biography,4,446.29,1785.16,completed
761,C1284,2024-05-23,South,Clothing,Jacket,4,331.89,1327.56,completed
762,C1195,2024-09-23,Central,Books,Cookbook,4,127.77,511.08,completed
763,C1218,2024-06-08,Central,Home,Blanket,5,74.56,372.8,pending
764,C1070,2024-10-24,Central,Books,Cookbook,2,161.4,322.8,pending
765,C1268,2024-03-10,West,Clothing,Dress,2,165.56,331.12,refunded
766,C1272,2024-03-01,South,Home,Pillow,1,385.05,385.05,completed
767,C1210,2024-06-04,West,Books,Biography,2,391.75,783.5,completed
768,C1067,2024-04-04,North,Beauty,Lip Balm,3,306.74,920.22,refunded
769,C1118,2024-11-01,South,Clothing,T-Shirt,3,48.93,146.79,completed
770,C1068,2024-09-14,Central,Sports,Water Bottle,2,427.53,855.06,completed
771,C1242,2024-03-11,South,Clothing,Jeans,1,210.2,210.2,completed
772,C1138,2024-07-30,South,Books,Cookbook,2,42.4,84.8,completed
773,C1250,2024-12-18,East,Sports,Dumbbells,4,208.37,833.48,completed
774,C1194,2024-06-09,West,Beauty,Lip Balm,5,272.71,1363.55,pending
775,C1019,2024-09-23,North,Sports,Resistance Band,1,440.1,440.1,completed
776,C1265,2024-10-02,West,Books,Novel,5,199.81,999.05,pending
777,C1025,2024-04-07,East,Sports,Resistance Band,3,389.09,1167.27,completed
778,C1236,2024-03-26,West,Home,Candle,1,348.07,348.07,completed
779,C1237,2024-11-26,West,Electronics,Keyboard,1,98.08,98.08,refunded
780,C1279,2024-03-10,West,Sports,Water Bottle,4,22.2,88.8,completed
781,C1103,2024-08-20,North,Home,Mug Set,2,361.99,723.98,completed
782,C1046,2024-02-28,West,Books,Biography,1,266.66,266.66,completed
783,C1261,2024-11-09,South,Sports,Jump Rope,4,31.5,126.0,completed
784,C1171,2024-10-16,South,Clothing,Jeans,2,386.88,773.76,completed
785,C1214,2024-06-06,East,Books,Sci-Fi,3,316.95,950.85,completed
786,C1067,2024-04-13,North,Beauty,Sunscreen,1,234.72,234.72,completed
787,C1278,2024-01-03,Central,Sports,Dumbbells,2,298.53,597.06,completed
788,C1232,2024-07-28,West,Electronics,Keyboard,5,13.21,66.05,refunded
789,C1142,2024-11-13,Central,Clothing,T-Shirt,2,82.64,165.28,pending
790,C1178,2024-01-19,South,Electronics,Keyboard,5,156.23,781.15,completed
791,C1025,2024-02-25,West,Clothing,Jeans,3,309.42,928.26,pending
792,C1293,2024-10-14,South,Sports,Jump Rope,3,466.42,1399.26,completed
793,C1153,2024-06-14,East,Sports,Yoga Mat,4,423.21,1692.84,completed
794,C1149,2024-08-29,South,Electronics,Speaker,3,268.25,804.75,refunded
795,C1107,2024-12-22,South,Beauty,Serum,1,289.96,289.96,pending
796,C1270,2024-02-14,West,Books,History,3,219.25,657.75,completed
797,C1132,2024-09-26,Central,Beauty,Sunscreen,2,310.99,621.98,completed
798,C1266,2024-11-19,West,Sports,Dumbbells,5,124.02,620.1,completed
799,C1099,2024-01-01,North,Electronics,Charger,1,371.35,371.35,completed
800,C1212,2024-07-30,North,Home,Mug Set,5,404.95,2024.75,completed
801,C1005,2024-11-23,South,Books,Biography,3,397.19,1191.57,completed
802,C1153,2024-09-16,Central,Home,Lamp,1,346.05,346.05,completed
803,C1202,2024-10-18,Central,Electronics,Smartwatch,2,171.94,343.88,completed
804,C1245,2024-08-30,North,Books,Cookbook,4,86.13,344.52,completed
805,C1274,2024-06-20,West,Sports,Yoga Mat,5,156.67,783.35,pending
806,C1161,2024-10-11,Central,Electronics,Smartwatch,5,345.88,1729.4,completed
807,C1033,2024-03-17,East,Electronics,Speaker,4,316.98,1267.92,completed
808,C1292,2024-11-06,West,Clothing,Dress,1,433.64,433.64,completed
809,C1161,2024-12-29,North,Home,Blanket,1,253.55,253.55,completed
810,C1190,2024-08-19,East,Clothing,Dress,3,95.75,287.25,completed
811,C1019,2024-04-13,North,Sports,Jump Rope,1,401.51,401.51,refunded
812,C1078,2024-04-07,East,Sports,Jump Rope,3,390.0,1170.0,completed
813,C1050,2024-09-21,South,Clothing,T-Shirt,4,199.91,799.64,refunded
814,C1059,2024-01-03,East,Electronics,Keyboard,1,173.3,173.3,completed
815,C1052,2024-09-23,East,Electronics,Keyboard,3,323.03,969.09,completed
816,C1164,2024-04-12,South,Home,Mug Set,5,166.37,831.85,completed
817,C1060,2024-05-19,South,Clothing,Jacket,1,17.47,17.47,refunded
818,C1286,2024-09-20,North,Clothing,Dress,3,279.18,837.54,completed
819,C1072,2024-12-26,East,Beauty,Moisturizer,2,44.9,89.8,refunded
820,C1173,2024-10-03,West,Electronics,Smartwatch,1,240.65,240.65,pending
821,C1025,2024-02-24,West,Electronics,Headphones,4,202.03,808.12,pending
822,C1228,2024-11-11,East,Home,Mug Set,2,359.31,718.62,pending
823,C1273,2024-02-10,West,Beauty,Moisturizer,1,408.29,408.29,pending
824,C1239,2024-02-19,West,Home,Blanket,4,123.52,494.08,completed
825,C1073,2024-11-11,East,Home,Blanket,2,352.8,705.6,pending
826,C1169,2024-06-15,West,Sports,Yoga Mat,1,242.9,242.9,completed
827,C1245,2024-08-24,South,Home,Mug Set,5,291.58,1457.9,refunded
828,C1052,2024-07-26,North,Home,Candle,1,398.28,398.28,refunded
829,C1236,2024-07-24,Central,Sports,Dumbbells,5,129.4,647.0,completed
830,C1246,2024-07-15,North,Home,Pillow,5,221.25,1106.25,completed
831,C1290,2024-06-24,Central,Books,Cookbook,2,334.67,669.34,completed
832,C1293,2024-09-06,North,Beauty,Lip Balm,4,169.43,677.72,completed
833,C1227,2024-03-31,East,Sports,Yoga Mat,5,63.27,316.35,refunded
834,C1194,2024-06-16,West,Books,Novel,1,116.62,116.62,completed
835,C1297,2024-11-21,North,Clothing,Jeans,4,270.31,1081.24,completed
836,C1295,2024-08-16,South,Clothing,Jacket,3,289.43,868.29,pending
837,C1155,2024-08-10,East,Electronics,Keyboard,1,309.62,309.62,refunded
838,C1206,2024-03-06,East,Electronics,Speaker,5,484.26,2421.3,completed
839,C1286,2024-07-02,North,Home,Lamp,2,221.53,443.06,refunded
840,C1201,2024-11-16,East,Books,Sci-Fi,4,196.96,787.84,refunded
841,C1108,2024-12-05,South,Sports,Dumbbells,2,282.15,564.3,completed
842,C1213,2024-03-19,East,Books,Cookbook,2,15.68,31.36,pending
843,C1008,2024-03-14,West,Books,Sci-Fi,2,51.48,102.96,pending
844,C1212,2024-08-21,Central,Sports,Jump Rope,2,232.64,465.28,completed
845,C1282,2024-08-18,West,Home,Pillow,2,218.13,436.26,completed
846,C1295,2024-09-12,South,Books,History,3,211.3,633.9,refunded
847,C1295,2024-07-06,North,Electronics,Keyboard,4,355.38,1421.52,completed
848,C1297,2024-09-03,North,Clothing,Dress,3,237.81,713.43,completed
849,C1267,2024-11-08,North,Clothing,Sneakers,1,345.19,345.19,refunded
850,C1296,2024-06-08,Central,Electronics,Speaker,5,391.47,1957.35,completed
851,C1232,2024-09-19,West,Beauty,Sunscreen,4,182.92,731.68,completed
852,C1148,2024-03-26,North,Books,History,3,366.21,1098.63,refunded
853,C1133,2024-02-01,West,Beauty,Moisturizer,5,35.28,176.4,completed
854,C1013,2024-05-26,West,Electronics,Smartwatch,5,47.65,238.25,completed
855,C1129,2024-03-08,Central,Home,Mug Set,3,16.95,50.85,completed
856,C1089,2024-10-29,South,Books,Sci-Fi,3,405.83,1217.49,completed
857,C1120,2024-09-05,South,Beauty,Serum,3,492.19,1476.57,completed
858,C1078,2024-09-10,West,Sports,Dumbbells,4,365.73,1462.92,completed
859,C1107,2024-10-22,East,Electronics,Speaker,1,35.73,35.73,completed
860,C1204,2024-08-31,East,Sports,Jump Rope,2,196.09,392.18,pending
861,C1199,2024-08-30,East,Clothing,Dress,4,15.8,63.2,completed
862,C1195,2024-12-13,East,Beauty,Serum,1,459.67,459.67,pending
863,C1181,2024-08-09,Central,Books,Biography,3,142.45,427.35,completed
864,C1130,2024-12-01,Central,Sports,Resistance Band,2,369.8,739.6,refunded
865,C1099,2024-09-23,East,Books,Cookbook,3,278.32,834.96,pending
866,C1004,2024-02-04,North,Sports,Yoga Mat,5,60.9,304.5,completed
867,C1179,2024-04-22,East,Home,Pillow,1,21.6,21.6,completed
868,C1029,2024-10-31,South,Beauty,Serum,1,52.32,52.32,refunded
869,C1066,2024-07-11,Central,Clothing,T-Shirt,2,134.12,268.24,completed
870,C1038,2024-11-23,West,Home,Blanket,3,136.08,408.24,completed
871,C1141,2024-02-01,West,Sports,Water Bottle,1,136.53,136.53,completed
872,C1091,2024-08-13,North,Sports,Dumbbells,5,202.38,1011.9,pending
873,C1251,2024-02-25,South,Beauty,Shampoo,2,310.83,621.66,completed
874,C1226,2024-05-12,North,Electronics,Headphones,1,289.95,289.95,completed
875,C1228,2024-01-10,West,Clothing,T-Shirt,1,335.65,335.65,completed
876,C1077,2024-12-24,East,Sports,Jump Rope,1,262.53,262.53,completed
877,C1244,2024-08-11,West,Books,Novel,5,120.65,603.25,completed
878,C1246,2024-03-03,Central,Beauty,Sunscreen,3,344.09,1032.27,completed
879,C1028,2024-11-19,North,Home,Candle,3,49.41,148.23,completed
880,C1148,2024-11-27,South,Clothing,Dress,1,484.07,484.07,pending
881,C1097,2024-06-02,West,Electronics,Speaker,4,51.57,206.28,pending
882,C1224,2024-04-07,South,Electronics,Smartwatch,1,362.66,362.66,refunded
883,C1122,2024-09-07,West,Electronics,Keyboard,3,254.84,764.52,completed
884,C1008,2024-01-19,East,Electronics,Speaker,1,208.69,208.69,completed
885,C1267,2024-08-22,Central,Clothing,Dress,2,463.15,926.3,completed
886,C1072,2024-09-07,North,Sports,Jump Rope,1,128.9,128.9,pending
887,C1066,2024-01-08,South,Books,Novel,3,412.15,1236.45,completed
888,C1233,2024-11-08,South,Beauty,Serum,1,65.94,65.94,refunded
889,C1112,2024-02-02,South,Sports,Water Bottle,4,168.87,675.48,pending
890,C1294,2024-10-06,South,Home,Pillow,1,300.6,300.6,completed
891,C1032,2024-03-02,East,Clothing,Sneakers,2,351.17,702.34,refunded
892,C1084,2024-08-12,South,Beauty,Serum,2,58.97,117.94,pending
893,C1192,2024-03-21,North,Sports,Yoga Mat,1,13.53,13.53,completed
894,C1145,2024-08-01,West,Books,Cookbook,2,80.1,160.2,completed
895,C1267,2024-08-18,West,Clothing,Jeans,5,348.91,1744.55,refunded
896,C1092,2024-09-12,Central,Electronics,Speaker,3,215.2,645.6,refunded
897,C1120,2024-04-08,North,Beauty,Serum,5,187.32,936.6,refunded
898,C1259,2024-04-22,West,Books,Cookbook,3,35.99,107.97,completed
899,C1076,2024-12-16,West,Sports,Dumbbells,2,338.36,676.72,completed
900,C1027,2024-11-26,East,Home,Pillow,4,133.17,532.68,refunded
901,C1232,2024-01-23,North,Books,Novel,5,96.17,480.85,completed
902,C1248,2024-09-20,North,Electronics,Smartwatch,4,300.42,1201.68,completed
903,C1214,2024-04-11,East,Clothing,T-Shirt,3,121.6,364.8,completed
904,C1211,2024-04-12,West,Clothing,T-Shirt,4,296.69,1186.76,completed
905,C1223,2024-03-15,South,Beauty,Shampoo,2,199.78,399.56,completed
906,C1234,2024-04-09,East,Home,Pillow,3,72.32,216.96,pending
907,C1291,2024-01-31,East,Clothing,T-Shirt,4,234.69,938.76,completed
908,C1175,2024-04-22,East,Beauty,Moisturizer,5,453.72,2268.6,refunded
909,C1283,2024-04-27,North,Sports,Jump Rope,4,432.47,1729.88,completed
910,C1242,2024-08-24,East,Electronics,Charger,2,131.43,262.86,completed
911,C1296,2024-04-23,Central,Clothing,Dress,1,214.7,214.7,completed
912,C1020,2024-08-28,Central,Electronics,Charger,5,203.21,1016.05,pending
913,C1050,2024-08-19,West,Clothing,T-Shirt,5,379.0,1895.0,pending
914,C1208,2024-04-21,South,Home,Mug Set,2,327.33,654.66,completed
915,C1008,2024-09-02,East,Clothing,Sneakers,5,376.16,1880.8,completed
916,C1232,2024-08-25,South,Books,Sci-Fi,2,397.02,794.04,completed
917,C1237,2024-12-26,North,Books,Novel,4,447.77,1791.08,completed
918,C1271,2024-01-17,East,Sports,Water Bottle,5,275.78,1378.9,completed
919,C1041,2024-11-13,East,Books,Novel,5,473.2,2366.0,pending
920,C1186,2024-01-27,North,Sports,Water Bottle,4,313.37,1253.48,completed
921,C1187,2024-03-30,Central,Books,Novel,5,357.57,1787.85,completed
922,C1070,2024-06-20,South,Beauty,Serum,4,371.31,1485.24,refunded
923,C1107,2024-04-25,East,Home,Mug Set,5,343.3,1716.5,completed
924,C1027,2024-02-02,East,Home,Blanket,4,255.7,1022.8,completed
925,C1240,2024-12-29,Central,Books,History,3,231.46,694.38,completed
926,C1033,2024-04-06,West,Electronics,Headphones,4,449.98,1799.92,completed
927,C1039,2024-02-25,South,Home,Lamp,2,253.19,506.38,completed
928,C1266,2024-11-17,North,Home,Blanket,5,466.53,2332.65,completed
929,C1177,2024-08-03,West,Books,Novel,3,102.63,307.89,completed
930,C1118,2024-09-23,East,Sports,Jump Rope,3,331.31,993.93,completed
931,C1248,2024-10-30,Central,Beauty,Shampoo,4,158.99,635.96,completed
932,C1156,2024-03-28,East,Clothing,Sneakers,3,485.64,1456.92,completed
933,C1075,2024-06-29,East,Sports,Dumbbells,5,462.81,2314.05,pending
934,C1274,2024-05-26,South,Clothing,Jeans,2,126.56,253.12,completed
935,C1162,2024-10-21,South,Sports,Water Bottle,3,100.39,301.17,refunded
936,C1017,2024-12-06,East,Home,Pillow,3,229.72,689.16,completed
937,C1273,2024-06-03,North,Electronics,Charger,4,386.56,1546.24,completed
938,C1163,2024-03-20,North,Books,History,5,172.32,861.6,pending
939,C1151,2024-08-30,East,Beauty,Moisturizer,5,366.98,1834.9,completed
940,C1173,2024-12-18,North,Books,Sci-Fi,1,78.31,78.31,refunded
941,C1059,2024-06-06,North,Sports,Jump Rope,2,228.52,457.04,completed
942,C1167,2024-01-29,Central,Books,Cookbook,5,267.94,1339.7,completed
943,C1100,2024-01-12,North,Beauty,Shampoo,1,488.15,488.15,completed
944,C1099,2024-09-08,East,Beauty,Lip Balm,5,472.26,2361.3,pending
945,C1184,2024-07-22,South,Books,Sci-Fi,3,199.19,597.57,completed
946,C1145,2024-06-25,East,Home,Blanket,5,52.91,264.55,pending
947,C1227,2024-07-31,West,Home,Pillow,4,367.01,1468.04,completed
948,C1071,2024-10-27,Central,Electronics,Smartwatch,2,158.57,317.14,refunded
949,C1171,2024-02-03,Central,Sports,Yoga Mat,1,210.63,210.63,completed
950,C1212,2024-03-30,Central,Sports,Jump Rope,2,107.63,215.26,completed
951,C1148,2024-10-10,West,Electronics,Speaker,5,158.91,794.55,refunded
952,C1237,2024-04-24,North,Electronics,Smartwatch,3,157.07,471.21,pending
953,C1241,2024-03-04,East,Sports,Dumbbells,4,454.32,1817.28,pending
954,C1125,2024-01-15,North,Home,Blanket,1,303.45,303.45,completed
955,C1297,2024-09-03,Central,Sports,Water Bottle,4,487.38,1949.52,completed
956,C1191,2024-09-19,Central,Electronics,Speaker,2,295.0,590.0,completed
957,C1163,2024-08-24,South,Home,Pillow,1,143.6,143.6,completed
958,C1182,2024-01-25,East,Home,Candle,1,261.78,261.78,pending
959,C1093,2024-02-18,Central,Clothing,Dress,3,437.49,1312.47,pending
960,C1154,2024-05-18,East,Electronics,Keyboard,5,182.29,911.45,completed
961,C1006,2024-03-11,Central,Home,Mug Set,4,211.87,847.48,completed
962,C1052,2024-04-21,South,Beauty,Moisturizer,2,399.59,799.18,refunded
963,C1269,2024-09-29,Central,Books,Novel,4,235.63,942.52,completed
964,C1059,2024-03-08,North,Sports,Water Bottle,3,348.6,1045.8,completed
965,C1226,2024-11-01,Central,Home,Pillow,3,24.08,72.24,completed
966,C1113,2024-03-06,South,Books,Cookbook,3,71.41,214.23,completed
967,C1040,2024-08-05,North,Electronics,Headphones,4,381.08,1524.32,completed
968,C1100,2024-02-25,North,Books,History,5,39.03,195.15,completed
969,C1129,2024-01-23,North,Home,Lamp,1,393.35,393.35,refunded
970,C1105,2024-10-27,South,Clothing,Jacket,1,54.47,54.47,pending
971,C1142,2024-10-23,East,Home,Pillow,5,392.58,1962.9,refunded
972,C1123,2024-09-15,Central,Electronics,Headphones,5,383.98,1919.9,refunded
973,C1111,2024-04-08,East,Clothing,Dress,1,487.04,487.04,completed
974,C1109,2024-09-15,West,Home,Candle,2,225.43,450.86,completed
975,C1092,2024-06-30,West,Sports,Dumbbells,5,121.49,607.45,completed
976,C1160,2024-03-04,West,Electronics,Keyboard,2,252.94,505.88,completed
977,C1147,2024-10-12,North,Electronics,Speaker,4,66.69,266.76,completed
978,C1233,2024-11-03,East,Books,Sci-Fi,2,281.41,562.82,completed
979,C1219,2024-04-06,North,Sports,Water Bottle,2,16.26,32.52,pending
980,C1251,2024-12-10,North,Sports,Resistance Band,5,332.68,1663.4,completed
981,C1061,2024-03-14,West,Sports,Jump Rope,1,373.29,373.29,completed
982,C1033,2024-07-05,South,Home,Pillow,5,423.56,2117.8,completed
983,C1062,2024-04-29,West,Books,Sci-Fi,3,384.75,1154.25,refunded
984,C1139,2024-11-25,West,Home,Blanket,5,475.56,2377.8,completed
985,C1261,2024-05-22,South,Sports,Yoga Mat,1,132.83,132.83,completed
986,C1118,2024-11-17,South,Electronics,Headphones,1,416.84,416.84,completed
987,C1013,2024-04-01,West,Beauty,Sunscreen,2,158.34,316.68,refunded
988,C1049,2024-02-09,Central,Sports,Resistance Band,2,153.84,307.68,completed
989,C1251,2024-09-15,East,Beauty,Sunscreen,5,277.83,1389.15,completed
990,C1220,2024-03-01,West,Sports,Water Bottle,4,226.84,907.36,completed
991,C1016,2024-03-31,Central,Books,Biography,2,250.82,501.64,completed
992,C1159,2024-07-18,West,Electronics,Keyboard,4,333.43,1333.72,pending
993,C1276,2024-10-19,West,Sports,Jump Rope,2,258.27,516.54,completed
994,C1134,2024-09-10,Central,Sports,Jump Rope,3,385.56,1156.68,completed
995,C1164,2024-02-01,North,Beauty,Serum,2,420.09,840.18,completed
996,C1298,2024-01-14,East,Sports,Yoga Mat,4,179.11,716.44,completed
997,C1210,2024-06-28,North,Books,Cookbook,2,124.95,249.9,completed
998,C1043,2024-12-18,North,Home,Lamp,3,93.18,279.54,refunded
999,C1166,2024-01-20,West,Books,Sci-Fi,5,262.22,1311.1,completed
1000,C1136,2024-01-11,West,Beauty,Serum,3,195.08,585.24,completed
1001,C1165,2024-10-20,North,Sports,Yoga Mat,2,174.61,349.22,refunded
1002,C1173,2024-03-26,Central,Home,Mug Set,4,108.85,435.4,pending
1003,C1038,2024-10-01,South,Home,Mug Set,1,155.68,155.68,refunded
1004,C1205,2024-04-25,Central,Books,Novel,5,56.41,282.05,completed
1005,C1139,2024-02-04,Central,Beauty,Shampoo,4,112.76,451.04,completed
1006,C1154,2024-09-15,East,Sports,Jump Rope,3,108.03,324.09,completed
1007,C1128,2024-11-15,Central,Sports,Jump Rope,2,441.63,883.26,pending
1008,C1264,2024-04-05,Central,Sports,Dumbbells,4,141.28,565.12,pending
1009,C1272,2024-11-10,West,Beauty,Serum,5,108.31,541.55,completed
1010,C1075,2024-05-03,South,Books,Biography,4,211.02,844.08,completed
1011,C1104,2024-07-30,East,Home,Pillow,3,346.55,1039.65,completed
1012,C1207,2024-05-02,North,Clothing,Jeans,1,130.33,130.33,completed
1013,C1237,2024-09-05,Central,Sports,Resistance Band,1,108.97,108.97,completed
1014,C1069,2024-01-15,East,Home,Candle,2,325.69,651.38,completed
1015,C1248,2024-01-11,North,Electronics,Speaker,5,156.0,780.0,completed
1016,C1208,2024-07-05,North,Sports,Dumbbells,2,64.84,129.68,pending
1017,C1256,2024-03-02,Central,Books,History,5,133.38,666.9,completed
1018,C1121,2024-11-03,North,Home,Mug Set,5,371.24,1856.2,pending
1019,C1120,2024-08-04,South,Clothing,T-Shirt,2,114.9,229.8,completed
1020,C1225,2024-07-28,East,Beauty,Serum,4,271.39,1085.56,pending
1021,C1057,2024-06-11,Central,Sports,Resistance Band,2,482.01,964.02,completed
1022,C1185,2024-08-31,East,Home,Lamp,5,27.05,135.25,pending
1023,C1027,2024-12-19,South,Home,Candle,4,161.53,646.12,pending
1024,C1185,2024-12-16,North,Beauty,Moisturizer,4,200.34,801.36,completed
1025,C1130,2024-06-03,North,Clothing,Jacket,2,431.1,862.2,completed
1026,C1224,2024-11-19,East,Books,Sci-Fi,1,144.27,144.27,completed
1027,C1251,2024-08-29,West,Home,Blanket,1,413.95,413.95,pending
1028,C1133,2024-09-16,North,Home,Blanket,5,367.31,1836.55,refunded
1029,C1167,2024-08-20,North,Electronics,Smartwatch,4,397.59,1590.36,completed
1030,C1001,2024-07-24,South,Books,Biography,3,292.14,876.42,completed
1031,C1080,2024-05-07,Central,Books,Cookbook,5,346.01,1730.05,completed
1032,C1231,2024-09-01,South,Home,Pillow,5,415.11,2075.55,completed
1033,C1101,2024-02-13,West,Home,Pillow,4,439.42,1757.68,refunded
1034,C1114,2024-01-11,North,Beauty,Lip Balm,2,454.34,908.68,completed
1035,C1101,2024-05-14,South,Electronics,Charger,5,220.15,1100.75,completed
1036,C1076,2024-02-15,East,Clothing,Dress,1,16.91,16.91,refunded
1037,C1222,2024-08-20,West,Electronics,Smartwatch,2,103.36,206.72,completed
1038,C1147,2024-09-10,West,Clothing,Sneakers,2,304.03,608.06,completed
1039,C1096,2024-08-02,South,Sports,Dumbbells,1,152.18,152.18,completed
1040,C1120,2024-11-12,West,Clothing,Jacket,5,345.28,1726.4,completed
1041,C1043,2024-01-06,West,Clothing,Jacket,4,346.55,1386.2,pending
1042,C1196,2024-12-28,West,Books,History,3,45.79,137.37,refunded
1043,C1030,2024-01-27,East,Clothing,Sneakers,3,498.39,1495.17,pending
1044,C1023,2024-01-03,East,Beauty,Lip Balm,4,158.22,632.88,completed
1045,C1189,2024-03-08,Central,Electronics,Keyboard,2,137.53,275.06,refunded
1046,C1252,2024-06-22,West,Clothing,T-Shirt,3,358.02,1074.06,completed
1047,C1072,2024-05-13,North,Home,Lamp,2,254.6,509.2,completed
1048,C1184,2024-08-08,East,Home,Candle,3,263.31,789.93,completed
1049,C1084,2024-06-10,West,Clothing,Dress,4,36.07,144.28,completed
1050,C1027,2024-04-27,South,Electronics,Charger,3,90.13,270.39,completed
1051,C1223,2024-02-29,West,Electronics,Charger,3,494.51,1483.53,refunded
1052,C1248,2024-08-22,West,Electronics,Smartwatch,1,181.3,181.3,completed
1053,C1145,2024-04-02,South,Books,History,3,285.98,857.94,pending
1054,C1299,2024-04-18,Central,Electronics,Keyboard,5,98.47,492.35,completed
1055,C1126,2024-09-12,North,Home,Lamp,3,343.83,1031.49,pending
1056,C1062,2024-07-20,East,Beauty,Serum,3,85.34,256.02,completed
1057,C1235,2024-12-28,West,Sports,Water Bottle,5,332.41,1662.05,completed
1058,C1022,2024-12-01,Central,Sports,Water Bottle,5,73.36,366.8,completed
1059,C1144,2024-06-14,North,Books,Novel,5,476.42,2382.1,completed
1060,C1047,2024-07-23,East,Clothing,Jeans,4,53.69,214.76,completed
1061,C1083,2024-07-17,West,Home,Pillow,1,156.28,156.28,completed
1062,C1158,2024-12-16,Central,Clothing,Jacket,1,417.7,417.7,refunded
1063,C1102,2024-09-07,West,Sports,Resistance Band,3,285.89,857.67,completed
1064,C1046,2024-08-04,East,Beauty,Moisturizer,4,319.03,1276.12,completed
1065,C1020,2024-09-19,East,Sports,Dumbbells,2,466.02,932.04,refunded
1066,C1268,2024-02-12,East,Sports,Resistance Band,1,454.52,454.52,completed
1067,C1153,2024-03-17,South,Books,Biography,2,266.31,532.62,completed
1068,C1291,2024-01-25,Central,Electronics,Headphones,5,62.73,313.65,completed
1069,C1211,2024-02-18,West,Books,History,3,184.16,552.48,refunded
1070,C1041,2024-09-14,North,Electronics,Charger,2,395.22,790.44,completed
1071,C1023,2024-02-12,West,Books,Biography,3,297.72,893.16,completed
1072,C1230,2024-11-15,East,Home,Pillow,2,100.68,201.36,pending
1073,C1132,2024-12-10,North,Sports,Jump Rope,1,12.86,12.86,completed
1074,C1006,2024-03-28,West,Sports,Resistance Band,5,365.69,1828.45,completed
1075,C1184,2024-12-19,West,Home,Lamp,2,76.2,152.4,completed
1076,C1057,2024-01-09,South,Electronics,Smartwatch,4,327.82,1311.28,pending
1077,C1123,2024-08-11,Central,Clothing,T-Shirt,3,387.15,1161.45,completed
1078,C1242,2024-08-04,North,Electronics,Smartwatch,2,371.99,743.98,completed
1079,C1248,2024-08-29,North,Sports,Jump Rope,2,108.65,217.3,refunded
1080,C1200,2024-01-27,East,Electronics,Headphones,4,489.94,1959.76,completed
1081,C1296,2024-11-01,Central,Home,Lamp,4,205.83,823.32,refunded
1082,C1249,2024-04-28,North,Beauty,Serum,4,292.43,1169.72,refunded
1083,C1032,2024-05-17,West,Sports,Yoga Mat,4,315.11,1260.44,pending
1084,C1177,2024-08-17,West,Electronics,Smartwatch,3,365.83,1097.49,completed
